Amount,BioGuideID,Description,ExcessReturn,House,Party,PriceChange,Range,ReportDate,Representative,SPYChange,Ticker,TickerType,Transaction,TransactionDate,last_modified
50001.0,M001243,,13.8828991174346,Senate,R,29.0416666666667,"$50,001 - $100,000",2025-04-23,David H. McCormick,15.1587675492321,BITB,Stock,Purchase,2025-03-25,2025-04-24
100001.0,M001244,,-1.1550766043502,Senate,R,14.0036909448819,"$100,001 - $250,000",2025-04-20,Ashley B. Moody,15.1587675492321,SMCI,Stock,Purchase,2025-03-25,2025-04-20
15001.0,M001243,,13.5013647979901,Senate,R,28.9342214820982,"$15,001 - $50,000",2025-04-23,David H. McCormick,15.4328566841081,BITB,Stock,Purchase,2025-03-24,2025-04-24
15001.0,M001244,,-4.38036387490391,Senate,R,11.0524928092042,"$15,001 - $50,000",2025-04-20,Ashley B. Moody,15.4328566841081,SMCI,Stock,Sale (Partial),2025-03-24,2025-04-20
15001.0,M001244,,36.8957121661377,Senate,R,54.3542905692438,"$15,001 - $50,000",2025-04-20,Ashley B. Moody,17.4585784031061,NVDA,Stock,Purchase,2025-03-21,2025-04-20
100001.0,M001244,,35.7854971778086,Senate,R,53.2734328861892,"$100,001 - $250,000",2025-04-20,Ashley B. Moody,17.4879357083806,NVDA,Stock,Purchase,2025-03-20,2025-04-20
50001.0,M001243,,17.7227169875373,Senate,R,35.2106526959179,"$50,001 - $100,000",2025-03-29,David H. McCormick,17.4879357083806,BITB,Stock,Purchase,2025-03-20,2025-03-30
1001.0,B001236,,-14.4048407458916,Senate,R,2.81266064478227,"$1,001 - $15,000",2025-04-20,John Boozman,17.2175013906738,DTE,Stock,Sale (Full),2025-03-19,2025-04-20
1001.0,B001236,,9.76562097219535,Senate,R,26.9831223628692,"$1,001 - $15,000",2025-04-20,John Boozman,17.2175013906738,IVW,Stock,Sale (Partial),2025-03-19,2025-04-20
1001.0,B001236,,-17.3498765797813,Senate,R,-0.132375189107414,"$1,001 - $15,000",2025-04-20,John Boozman,17.2175013906738,TBLL,Stock,Purchase,2025-03-19,2025-04-20
1001.0,B001236,,17.5746778142983,Senate,R,34.7921792049721,"$1,001 - $15,000",2025-04-20,John Boozman,17.2175013906738,AMAT,Stock,Purchase,2025-03-19,2025-04-20
15001.0,M001190,,11.2413630357456,Senate,R,28.4588644264195,"$15,001 - $50,000",2025-04-13,Markwayne Mullin,17.2175013906738,COF,Stock,Purchase,2025-03-19,2025-04-14
50001.0,H000273,,1.1071979014262,Senate,D,19.5561521763967,"$50,001 - $100,000",2025-04-21,John Hickenlooper,18.4489542749705,FWONK,Stock,Sale (Partial),2025-03-18,2025-04-22
15001.0,M001242,,-29.8938172132499,Senate,R,-12.6943005181347,"$15,001 - $50,000",2025-04-30,Bernardo Moreno,17.1995166951152,BEEP,Stock,Sale (Full),2025-03-17,2025-04-30
15001.0,M001243,,21.5129575982544,Senate,R,42.0316441183215,"$15,001 - $50,000",2025-03-29,David H. McCormick,20.5186865200671,BITB,Stock,Purchase,2025-03-13,2025-03-30
15001.0,M001243,,17.4834945050845,Senate,R,37.0050873700509,"$15,001 - $50,000",2025-03-29,David H. McCormick,19.5215928649664,BITB,Stock,Purchase,2025-03-11,2025-03-30
50001.0,M001243,,25.5391561620816,Senate,R,44.0800186089788,"$50,001 - $100,000",2025-03-29,David H. McCormick,18.5408624468973,BITB,Stock,Purchase,2025-03-10,2025-03-30
100001.0,M001244,,-36.6718977894738,Senate,R,-20.6428853148692,"$100,001 - $250,000",2025-03-22,Ashley B. Moody,16.0290124746046,LLY,Stock,Purchase,2025-03-06,2025-03-23
1001.0,B001236,,-13.8958984348378,Senate,R,0.028411781418696,"$1,001 - $15,000",2025-04-20,John Boozman,13.9243102162565,TBLL,Stock,Purchase,2025-03-05,2025-04-20
15001.0,M001243,,11.8421872456724,Senate,R,25.7664974619289,"$15,001 - $50,000",2025-03-29,David H. McCormick,13.9243102162565,BITB,Stock,Purchase,2025-03-05,2025-03-30
50001.0,M001243,,18.5647373889753,Senate,R,32.3787134002992,"$50,001 - $100,000",2025-03-29,David H. McCormick,13.8139760113239,BITB,Stock,Purchase,2025-03-03,2025-03-30
1001.0,M000355,,-4.44100444180549,Senate,R,9.37297156951837,"$1,001 - $15,000",2025-03-12,A. Mitchell Jr. McConnell,13.8139760113239,WFC,Stock,Purchase,2025-03-03,2025-03-13
15001.0,M001243,,23.2685224769219,Senate,R,35.1221640488656,"$15,001 - $50,000",2025-03-29,David H. McCormick,11.8536415719437,BITB,Stock,Purchase,2025-02-28,2025-03-30
1000001.0,M001243,,16.8580523328274,Senate,R,28.7116939047711,"$1,000,001 - $5,000,000",2025-03-29,David H. McCormick,11.8536415719437,GS,Stock,Sale (Partial),2025-02-28,2025-03-30
50001.0,M001243,,22.9601922427111,Senate,R,36.5520282186949,"$50,001 - $100,000",2025-03-29,David H. McCormick,13.5918359759838,BITB,Stock,Purchase,2025-02-27,2025-03-30
1001.0,B001236,,-9.09997379236977,Senate,R,2.6677445432498,"$1,001 - $15,000",2025-03-06,John Boozman,11.7677183356196,EMLP,Stock,Sale (Partial),2025-02-26,2025-03-07
1001.0,B001236,,-7.99977575188752,Senate,R,3.76794258373206,"$1,001 - $15,000",2025-03-06,John Boozman,11.7677183356196,FTGC,Stock,Sale (Partial),2025-02-26,2025-03-07
1001.0,B001236,,6.24032009198555,Senate,R,18.0080384276051,"$1,001 - $15,000",2025-03-06,John Boozman,11.7677183356196,IVW,Stock,Sale (Partial),2025-02-26,2025-03-07
1001.0,B001236,,-9.22334185796732,Senate,R,2.54437647765226,"$1,001 - $15,000",2025-03-06,John Boozman,11.7677183356196,ECL,Stock,Purchase,2025-02-26,2025-03-07
1001.0,B001236,,2.76115704431963,Senate,R,14.5288753799392,"$1,001 - $15,000",2025-03-06,John Boozman,11.7677183356196,AXP,Stock,Purchase,2025-02-26,2025-03-07
1001.0,B001236,,30.0964206849176,Senate,R,41.8641390205371,"$1,001 - $15,000",2025-03-06,John Boozman,11.7677183356196,LITP,Stock,Purchase,2025-02-26,2025-03-07
1001.0,B001236,,-8.5160271763007,Senate,R,3.25169115931887,"$1,001 - $15,000",2025-03-06,John Boozman,11.7677183356196,AMZN,Stock,Purchase,2025-02-26,2025-03-07
1001.0,B001236,,-11.6492293077036,Senate,R,0.118489027916015,"$1,001 - $15,000",2025-03-06,John Boozman,11.7677183356196,TBLL,Stock,Purchase,2025-02-26,2025-03-07
1001.0,B001236,,-5.20849530796104,Senate,R,6.55922302765854,"$1,001 - $15,000",2025-03-06,John Boozman,11.7677183356196,MSI,Stock,Purchase,2025-02-26,2025-03-07
1001.0,B001236,,26.6196978740087,Senate,R,38.3874162096283,"$1,001 - $15,000",2025-03-06,John Boozman,11.7677183356196,NVDA,Stock,Purchase,2025-02-26,2025-03-07
15001.0,M001243,,23.2072217384706,Senate,R,34.9749400740902,"$15,001 - $50,000",2025-03-05,David H. McCormick,11.7677183356196,BITB,Stock,Purchase,2025-02-26,2025-03-06
1001.0,B001236,,60.5635848009825,Senate,R,72.400849858357,"$1,001 - $15,000",2025-03-06,John Boozman,11.8372650573745,URNM,Stock,Purchase,2025-02-25,2025-03-07
50001.0,M001243,,17.4198301012231,Senate,R,29.2570951585977,"$50,001 - $100,000",2025-03-05,David H. McCormick,11.8372650573745,BITB,Stock,Purchase,2025-02-25,2025-03-06
100001.0,M001244,,38.2608568353768,Senate,R,49.5421330126723,"$100,001 - $250,000",2025-03-22,Ashley B. Moody,11.2812761772954,AMD,Stock,Purchase,2025-02-24,2025-03-23
50001.0,M001244,,-21.509720277276,Senate,R,-10.2284440999806,"$50,001 - $100,000",2025-03-22,Ashley B. Moody,11.2812761772954,SMCI,Stock,Sale (Partial),2025-02-24,2025-03-23
1001.0,M001244,,41.6969597906313,Senate,R,52.9782359679267,"$1,001 - $15,000",2025-03-22,Ashley B. Moody,11.2812761772954,GENI,Stock,Purchase,2025-02-24,2025-03-23
50001.0,M001244,,20.1253220073885,Senate,R,31.4065981846839,"$50,001 - $100,000",2025-03-22,Ashley B. Moody,11.2812761772954,ASML,Stock,Purchase,2025-02-24,2025-03-23
50001.0,M001244,,38.3366614577771,Senate,R,49.6179376350726,"$50,001 - $100,000",2025-03-22,Ashley B. Moody,11.2812761772954,HWM,Stock,Sale (Full),2025-02-24,2025-03-23
15001.0,M001244,,-21.509720277276,Senate,R,-10.2284440999806,"$15,001 - $50,000",2025-03-22,Ashley B. Moody,11.2812761772954,SMCI,Stock,Sale (Partial),2025-02-24,2025-03-23
1001.0,C001047,,-13.1634547619564,Senate,R,-1.88217858466098,"$1,001 - $15,000",2025-03-06,Shelley Moore Capito,11.2812761772954,ABT,Stock,Sale (Partial),2025-02-24,2025-03-06
1001.0,C001047,,-43.6560391681448,Senate,R,-32.3747629908494,"$1,001 - $15,000",2025-03-06,Shelley Moore Capito,11.2812761772954,ACN,Stock,Sale (Partial),2025-02-24,2025-03-06
1001.0,C001047,,-24.2837555161384,Senate,R,-13.002479338843,"$1,001 - $15,000",2025-03-06,Shelley Moore Capito,11.2812761772954,CMCSA,Stock,Sale (Full),2025-02-24,2025-03-06
1001.0,M001244,,-35.0453426325889,Senate,R,-26.1748633879781,"$1,001 - $15,000",2025-03-22,Ashley B. Moody,8.87047924461074,KPTI,Stock,Sale (Full),2025-02-20,2025-03-23
1001.0,M001244,,109.732198337483,Senate,R,101.626016260163,"$1,001 - $15,000",2025-03-22,Ashley B. Moody,-8.10618207732051,DM,Stock,Sale (Full),2025-02-20,2025-03-23
1001.0,M001244,,120.470838120659,Senate,R,129.341317365269,"$1,001 - $15,000",2025-03-22,Ashley B. Moody,8.87047924461074,ADCT,Stock,Sale (Full),2025-02-20,2025-03-23
1001.0,B001299,"Company: Yum                                                                                                             (Louisville, KY)  Description: Food",-3.7482667037764,Senate,R,4.92666349486849,"$1,001 - $15,000",2025-03-10,James E. Banks,8.67493019864489,YUM,Other Securities,Sale (Full),2025-02-18,2025-03-10
1001.0,B001236,,3.90613331502103,Senate,R,12.8950576760762,"$1,001 - $15,000",2025-03-06,John Boozman,8.98892436105512,IVW,Stock,Sale (Partial),2025-02-14,2025-03-07
1001.0,B001236,,16.9579943275818,Senate,R,25.946918688637,"$1,001 - $15,000",2025-03-06,John Boozman,8.98892436105512,MSFT,Stock,Purchase,2025-02-14,2025-03-07
1001.0,B001236,,-16.2666031227905,Senate,R,-7.27379095163807,"$1,001 - $15,000",2025-03-06,John Boozman,8.99281217115239,PFE,Stock,Sale (Full),2025-02-13,2025-03-07
1001.0,B001236,,-4.65847509660179,Senate,R,4.3343370745506,"$1,001 - $15,000",2025-03-06,John Boozman,8.99281217115239,DIS,Stock,Sale (Full),2025-02-13,2025-03-07
1001.0,B001236,,24.2244973807978,Senate,R,33.2173095519502,"$1,001 - $15,000",2025-03-06,John Boozman,8.99281217115239,GOOGL,Stock,Purchase,2025-02-13,2025-03-07
1001.0,B001236,,-16.6572176733193,Senate,R,-7.66440550216695,"$1,001 - $15,000",2025-03-06,John Boozman,8.99281217115239,BSX,Stock,Purchase,2025-02-13,2025-03-07
15001.0,M001190,,4.45573768979319,Senate,R,13.4485498609456,"$15,001 - $50,000",2025-02-27,Markwayne Mullin,8.99281217115239,TJX,Stock,Purchase,2025-02-13,2025-02-28
15001.0,M001190,,0.817484115213073,Senate,R,9.81029628636546,"$15,001 - $50,000",2025-02-27,Markwayne Mullin,8.99281217115239,PM,Stock,Purchase,2025-02-13,2025-02-28
100001.0,M001190,,-7.70584306400062,Senate,R,1.28696910715177,"$100,001 - $250,000",2025-02-27,Markwayne Mullin,8.99281217115239,VAW,Stock,Sale (Full),2025-02-13,2025-02-28
50001.0,M001190,,16.3067932266164,Senate,R,25.2996053977688,"$50,001 - $100,000",2025-02-27,Markwayne Mullin,8.99281217115239,MSFT,Stock,Purchase,2025-02-13,2025-02-28
50001.0,M001190,,-45.8153932303776,Senate,R,-36.8225810592252,"$50,001 - $100,000",2025-02-27,Markwayne Mullin,8.99281217115239,ACN,Stock,Purchase,2025-02-13,2025-02-28
15001.0,M001190,,-7.20248723326571,Senate,R,1.79032493788668,"$15,001 - $50,000",2025-02-27,Markwayne Mullin,8.99281217115239,HON,Stock,Sale (Full),2025-02-13,2025-02-28
15001.0,M001190,,-18.0158486660686,Senate,R,-9.02303649491625,"$15,001 - $50,000",2025-02-27,Markwayne Mullin,8.99281217115239,DHR,Stock,Sale (Full),2025-02-13,2025-02-28
15001.0,M001190,,,Senate,R,,"$15,001 - $50,000",2025-02-27,Markwayne Mullin,,BRK,Stock,Sale (Partial),2025-02-13,2025-02-28
50001.0,M001190,,35.6006946708116,Senate,R,44.593506841964,"$50,001 - $100,000",2025-02-27,Markwayne Mullin,8.99281217115239,AMD,Stock,Sale (Full),2025-02-13,2025-02-28
15001.0,M001190,,-26.033253347623,Senate,R,-17.0404411764706,"$15,001 - $50,000",2025-02-27,Markwayne Mullin,8.99281217115239,STZ,Stock,Sale (Partial),2025-02-13,2025-02-28
15001.0,M001190,,-12.921275078649,Senate,R,-3.92846290749664,"$15,001 - $50,000",2025-02-27,Markwayne Mullin,8.99281217115239,AMZN,Stock,Purchase,2025-02-13,2025-02-28
15001.0,M001190,,39.4371878288476,Senate,R,48.43,"$15,001 - $50,000",2025-02-27,Markwayne Mullin,8.99281217115239,LHX,Stock,Purchase,2025-02-13,2025-02-28
15001.0,M001190,,-17.5850080395533,Senate,R,-8.59219586840092,"$15,001 - $50,000",2025-02-27,Markwayne Mullin,8.99281217115239,IQV,Stock,Purchase,2025-02-13,2025-02-28
50001.0,M001190,,-17.6059077289759,Senate,R,-8.61309555782349,"$50,001 - $100,000",2025-02-27,Markwayne Mullin,8.99281217115239,LPLA,Stock,Purchase,2025-02-13,2025-02-28
100001.0,S001203,,-25.6181812141791,Senate,D,-15.838247683235,"$100,001 - $250,000",2025-03-19,Tina Smith,9.77993353094405,GIS,Stock,Sale (Full),2025-02-11,2025-03-19
100001.0,S001203,,-13.7692221879064,Senate,D,-3.98928865696236,"$100,001 - $250,000",2025-03-19,Tina Smith,9.77993353094405,PEP,Stock,Sale (Full),2025-02-11,2025-03-19
50001.0,W000779,,-26.5138384103763,Senate,D,-16.6352085443329,"$50,001 - $100,000",2025-02-21,Ron Wyden,9.87862986604334,LLY,Stock,Sale (Full),2025-02-10,2025-02-21
1001.0,W000779,,-64.3065540467029,Senate,D,-54.7175866495507,"$1,001 - $15,000",2025-02-21,Ron Wyden,9.58896739715219,IRBT,Stock,Sale (Full),2025-02-06,2025-02-21
1001.0,W000779,,-13.6408529280428,Senate,D,-4.05188553089061,"$1,001 - $15,000",2025-02-21,Ron Wyden,9.58896739715219,SOLV,Stock,Sale (Full),2025-02-06,2025-02-21
1001.0,B001236,,51.0429188310324,Senate,R,61.0263607517696,"$1,001 - $15,000",2025-03-06,John Boozman,9.9834419207372,LRCX,Stock,Sale (Partial),2025-02-05,2025-03-07
1001.0,B001236,,0.75737743820995,Senate,R,10.7408193589471,"$1,001 - $15,000",2025-03-06,John Boozman,9.9834419207372,BAC,Stock,Sale (Partial),2025-02-05,2025-03-07
1001.0,B001236,,6.15382095690211,Senate,R,16.1372628776393,"$1,001 - $15,000",2025-03-06,John Boozman,9.9834419207372,JPM,Stock,Sale (Partial),2025-02-05,2025-03-07
1001.0,B001236,,14.4824295012667,Senate,R,24.4658714220039,"$1,001 - $15,000",2025-03-06,John Boozman,9.9834419207372,MSFT,Stock,Purchase,2025-02-05,2025-03-07
1001.0,B001236,,-9.79650589855774,Senate,R,0.186936022179461,"$1,001 - $15,000",2025-03-06,John Boozman,9.9834419207372,MA,Stock,Purchase,2025-02-05,2025-03-07
1001.0,B001236,,-4.18367278836268,Senate,R,5.79976913237452,"$1,001 - $15,000",2025-03-06,John Boozman,9.9834419207372,AXP,Stock,Purchase,2025-02-05,2025-03-07
1001.0,C001047,,-0.69622206441165,Senate,R,9.28721985632555,"$1,001 - $15,000",2025-03-06,Shelley Moore Capito,9.9834419207372,AAPL,Stock,Sale (Partial),2025-02-05,2025-03-06
1001.0,B001236,,-5.36438486886919,Senate,R,5.07024059421927,"$1,001 - $15,000",2025-03-06,John Boozman,10.4346254630885,QSR,Stock,Sale (Full),2025-02-04,2025-03-07
1001.0,B001236,,-19.0027490688061,Senate,R,-8.56812360571759,"$1,001 - $15,000",2025-03-06,John Boozman,10.4346254630885,AMZN,Stock,Purchase,2025-02-04,2025-03-07
1001.0,C001047,,14.3089300816893,Senate,R,24.7435555447777,"$1,001 - $15,000",2025-03-06,Shelley Moore Capito,10.4346254630885,MSFT,Stock,Sale (Partial),2025-02-04,2025-03-06
1001.0,C001047,,-0.466747684222529,Senate,R,9.96787777886593,"$1,001 - $15,000",2025-03-06,Shelley Moore Capito,10.4346254630885,CEG,Stock,Purchase,2025-02-04,2025-03-06
1001.0,M001190,,97.4938365059272,Senate,R,108.661746274892,"$1,001 - $15,000",2025-02-27,Markwayne Mullin,11.1679097689649,CRDO,Stock,Purchase,2025-02-03,2025-02-28
1001.0,M001190,,-10.7207714541795,Senate,R,0.447138314785376,"$1,001 - $15,000",2025-02-27,Markwayne Mullin,11.1679097689649,IRM,Stock,Purchase,2025-02-03,2025-02-28
1001.0,M001190,,15.4921152164076,Senate,R,26.6600249853725,"$1,001 - $15,000",2025-02-27,Markwayne Mullin,11.1679097689649,GS,Stock,Purchase,2025-02-03,2025-02-28
1001.0,M001190,,-1.67713539732461,Senate,R,9.49077437164027,"$1,001 - $15,000",2025-02-27,Markwayne Mullin,11.1679097689649,LRN,Stock,Purchase,2025-02-03,2025-02-28
1001.0,M001190,,22.781535730086,Senate,R,33.9494454990508,"$1,001 - $15,000",2025-02-27,Markwayne Mullin,11.1679097689649,DELL,Stock,Purchase,2025-02-03,2025-02-28
1001.0,M001190,,37.5643453337966,Senate,R,48.7322551027615,"$1,001 - $15,000",2025-02-27,Markwayne Mullin,11.1679097689649,MTZ,Stock,Purchase,2025-02-03,2025-02-28
1001.0,M001190,,13.2778045167494,Senate,R,24.4457142857143,"$1,001 - $15,000",2025-02-27,Markwayne Mullin,11.1679097689649,COHR,Stock,Purchase,2025-02-03,2025-02-28
1001.0,M001190,,-43.4975934672617,Senate,R,-32.3296836982968,"$1,001 - $15,000",2025-02-27,Markwayne Mullin,11.1679097689649,PRMB,Stock,Purchase,2025-02-03,2025-02-28
1001.0,M001190,,-15.0894304882768,Senate,R,-3.92152071931195,"$1,001 - $15,000",2025-02-27,Markwayne Mullin,11.1679097689649,WAB,Stock,Purchase,2025-02-03,2025-02-28
1001.0,M001190,,-10.7190975736542,Senate,R,0.448812195310696,"$1,001 - $15,000",2025-02-27,Markwayne Mullin,11.1679097689649,AIT,Stock,Purchase,2025-02-03,2025-02-28
1001.0,B001236,,5.28029068789559,Senate,R,15.2182235834609,"$1,001 - $15,000",2025-02-08,John Boozman,9.93793289556535,IVW,Stock,Sale (Partial),2025-01-28,2025-02-08
1001.0,B001236,,-28.1266928222605,Senate,R,-18.1887599266952,"$1,001 - $15,000",2025-02-08,John Boozman,9.93793289556535,HPQ,Stock,Sale (Full),2025-01-28,2025-02-08
1001.0,B001236,,-9.83367737476164,Senate,R,0.104255520803715,"$1,001 - $15,000",2025-02-08,John Boozman,9.93793289556535,TBLL,Stock,Purchase,2025-01-28,2025-02-08
1001.0,B001236,,57.5747071361586,Senate,R,67.512640031724,"$1,001 - $15,000",2025-02-08,John Boozman,9.93793289556535,NRG,Stock,Purchase,2025-01-28,2025-02-08
100001.0,M001244,,8.40512752656507,Senate,R,19.2644784327204,"$100,001 - $250,000",2025-02-21,Ashley B. Moody,10.8593509061553,AMAT,Stock,Purchase,2025-01-27,2025-02-22
100001.0,M001244,,-3.10021614337481,Senate,R,6.49071658738683,"$100,001 - $250,000",2025-02-21,Ashley B. Moody,9.59093273076165,AMAT,Stock,Purchase,2025-01-22,2025-02-22
50001.0,M001244,,43.3922572305674,Senate,R,52.983189961329,"$50,001 - $100,000",2025-02-21,Ashley B. Moody,9.59093273076165,HWM,Stock,Purchase,2025-01-22,2025-02-22
50001.0,M001244,,40.8642535733672,Senate,R,50.4551863041289,"$50,001 - $100,000",2025-02-21,Ashley B. Moody,9.59093273076165,MU,Stock,Purchase,2025-01-22,2025-02-22
50001.0,W000779,,-13.5220714877579,Senate,D,-3.9311387569962,"$50,001 - $100,000",2025-02-21,Ron Wyden,9.59093273076165,LLY,Stock,Purchase,2025-01-22,2025-02-21
50001.0,M001244,,-6.55582298224986,Senate,R,3.65771812080536,"$50,001 - $100,000",2025-02-21,Ashley B. Moody,10.2135411030552,OKTA,Stock,Sale (Full),2025-01-21,2025-02-22
1001.0,C001047,,-6.53527635463274,Senate,R,4.68119072213353,"$1,001 - $15,000",2025-02-13,Shelley Moore Capito,11.2164670767663,AFL,Stock,Sale (Partial),2025-01-17,2025-02-13
1001.0,C001047,,-7.70986176282833,Senate,R,3.50660531393795,"$1,001 - $15,000",2025-02-13,Shelley Moore Capito,11.2164670767663,CB,Stock,Sale (Partial),2025-01-17,2025-02-13
1001.0,C001047,,6.08372397561391,Senate,R,17.3001910523802,"$1,001 - $15,000",2025-02-13,Shelley Moore Capito,11.2164670767663,BLK,Stock,Sale (Partial),2025-01-17,2025-02-13
1001.0,C001047,,9.97121620769119,Senate,R,21.1876832844575,"$1,001 - $15,000",2025-02-13,Shelley Moore Capito,11.2164670767663,JPM,Stock,Sale (Partial),2025-01-17,2025-02-13
1001.0,C001047,,-0.745991383227702,Senate,R,10.4704756935386,"$1,001 - $15,000",2025-02-13,Shelley Moore Capito,11.2164670767663,AAPL,Stock,Sale (Partial),2025-01-17,2025-02-13
1001.0,C001047,,-14.7826970622102,Senate,R,-3.56622998544396,"$1,001 - $15,000",2025-02-13,Shelley Moore Capito,11.2164670767663,LOW,Stock,Sale (Partial),2025-01-17,2025-02-13
1001.0,C001047,,8.68307374788468,Senate,R,19.899540824651,"$1,001 - $15,000",2025-02-13,Shelley Moore Capito,11.2164670767663,MSFT,Stock,Sale (Partial),2025-01-17,2025-02-13
1001.0,C001047,,3.05383907108072,Senate,R,14.270306147847,"$1,001 - $15,000",2025-02-13,Shelley Moore Capito,11.2164670767663,PSX,Stock,Sale (Partial),2025-01-17,2025-02-13
1001.0,C001047,,-9.29354017139144,Senate,R,1.92292690537484,"$1,001 - $15,000",2025-02-13,Shelley Moore Capito,11.2164670767663,ITW,Stock,Sale (Partial),2025-01-17,2025-02-13
1001.0,C001047,,-25.7064096055019,Senate,R,-14.4899425287356,"$1,001 - $15,000",2025-02-13,Shelley Moore Capito,11.2164670767663,GWW,Stock,Sale (Partial),2025-01-17,2025-02-13
1000001.0,M001243,,-53.1403267466034,Senate,R,-40.8571428571429,"$1,000,001 - $5,000,000",2025-02-09,David H. McCormick,12.2831838894605,RUM,Stock,Sale (Full),2025-01-16,2025-02-10
1001.0,B001236,,-0.189681083700265,Senate,R,12.0935028057603,"$1,001 - $15,000",2025-02-08,John Boozman,12.2831838894605,SPY,Stock,Sale (Full),2025-01-16,2025-02-08
1001.0,B001236,,-12.4156535070195,Senate,R,-0.132469617558975,"$1,001 - $15,000",2025-02-08,John Boozman,12.2831838894605,TBLL,Stock,Purchase,2025-01-16,2025-02-08
1001.0,B001236,,26.083014281843,Senate,R,40.2499611861512,"$1,001 - $15,000",2025-02-08,John Boozman,14.1669469043082,EBAY,Stock,Sale (Full),2025-01-14,2025-02-08
1001.0,B001236,,4.36477084337534,Senate,R,18.5317177476835,"$1,001 - $15,000",2025-02-08,John Boozman,14.1669469043082,QQQ,Stock,Sale (Full),2025-01-14,2025-02-08
1001.0,B001236,,0.125990901186505,Senate,R,14.2929378054947,"$1,001 - $15,000",2025-02-08,John Boozman,14.1669469043082,CSCO,Stock,Sale (Full),2025-01-14,2025-02-08
1001.0,B001236,,-2.70794725792887,Senate,R,11.4589996463793,"$1,001 - $15,000",2025-02-08,John Boozman,14.1669469043082,MA,Stock,Purchase,2025-01-14,2025-02-08
1001.0,B001236,,23.716325712571,Senate,R,37.8832726168792,"$1,001 - $15,000",2025-02-08,John Boozman,14.1669469043082,NVDA,Stock,Purchase,2025-01-14,2025-02-08
1001.0,B001236,,-38.93359090505,Senate,R,-24.7666440007418,"$1,001 - $15,000",2025-02-08,John Boozman,14.1669469043082,CRM,Stock,Purchase,2025-01-14,2025-02-08
15001.0,T000278,,-33.9388891175209,Senate,R,-19.4789816459443,"$15,001 - $50,000",2025-02-14,Tommy Tuberville,14.4599074715765,DEO,Stock,Sale (Full),2025-01-10,2025-02-14
15001.0,T000278,,-7.19370523387336,Senate,R,7.26620223770319,"$15,001 - $50,000",2025-02-14,Tommy Tuberville,14.4599074715765,AAPL,Stock,Sale (Full),2025-01-10,2025-02-14
15001.0,T000278,,8.32443433532164,Senate,R,22.7843418068982,"$15,001 - $50,000",2025-02-14,Tommy Tuberville,14.4599074715765,MSFT,Stock,Sale (Full),2025-01-10,2025-02-14
15001.0,T000278,,-11.4007391257257,Senate,R,3.05916834585088,"$15,001 - $50,000",2025-02-14,Tommy Tuberville,14.4599074715765,TSCO,Stock,Sale (Full),2025-01-10,2025-02-14
1001.0,T000278,,-25.6386775813345,Senate,R,-11.1787701097579,"$1,001 - $15,000",2025-02-14,Tommy Tuberville,14.4599074715765,CARR,Stock,Sale (Full),2025-01-10,2025-02-14
15001.0,T000278,,-17.5101309793336,Senate,R,-3.05022350775704,"$15,001 - $50,000",2025-02-14,Tommy Tuberville,14.4599074715765,TXN,Stock,Sale (Full),2025-01-10,2025-02-14
15001.0,M001190,,9.83588544976989,Senate,R,22.5540025412961,"$15,001 - $50,000",2025-01-31,Markwayne Mullin,12.7181170915262,IEFA,Stock,Sale (Partial),2025-01-08,2025-02-01
1001.0,M001190,,3.1768500857167,Senate,R,15.8949671772429,"$1,001 - $15,000",2025-01-31,Markwayne Mullin,12.7181170915262,ABT,Stock,Sale (Full),2025-01-08,2025-02-01
15001.0,M001190,,15.9211551794901,Senate,R,28.6392722710163,"$15,001 - $50,000",2025-01-31,Markwayne Mullin,12.7181170915262,EZU,Stock,Sale (Partial),2025-01-08,2025-02-01
1001.0,R000595,,-4.51211028096812,Senate,R,8.35798816568046,"$1,001 - $15,000",2025-02-06,Marco Rubio,12.8700984466486,KO,Stock,Sale (Full),2025-01-07,2025-02-07
1001.0,R000595,,2.19862716000339,Senate,R,15.068725606652,"$1,001 - $15,000",2025-02-06,Marco Rubio,12.8700984466486,CSCO,Stock,Sale (Full),2025-01-07,2025-02-07
15001.0,W000802,,9.9783222608325,Senate,D,21.5786655959312,"$15,001 - $50,000",2025-01-08,Sheldon Whitehouse,11.6003433350987,NVDA,Stock,Sale (Partial),2025-01-06,2025-01-09
1001.0,C001047,,9.25802464979001,Senate,R,21.5082083382544,"$1,001 - $15,000",2025-02-13,Shelley Moore Capito,12.2501836884644,MSFT,Stock,Sale (Partial),2025-01-03,2025-02-13
15001.0,M001190,,-41.9022701729204,Senate,R,-28.2026460148435,"$15,001 - $50,000",2025-01-31,Markwayne Mullin,13.6996241580769,PRMB,Stock,Purchase,2025-01-02,2025-02-01
15001.0,M001190,,28.039138301957,Senate,R,41.7387624600338,"$15,001 - $50,000",2025-01-31,Markwayne Mullin,13.6996241580769,LRN,Stock,Purchase,2025-01-02,2025-02-01
15001.0,M001190,,97.5509045321811,Senate,R,111.250528690258,"$15,001 - $50,000",2025-01-31,Markwayne Mullin,13.6996241580769,CRDO,Stock,Purchase,2025-01-02,2025-02-01
15001.0,M001190,,-41.9022701729204,Senate,R,-28.2026460148435,"$15,001 - $50,000",2025-01-31,Markwayne Mullin,13.6996241580769,PRMB,Stock,Purchase,2025-01-02,2025-02-01
