first_name,last_name,committee,subcommittee,cid,fec_id,match_method,match_score,matched_name,status
Adrian,Smith,Joint Committee on Taxation,,N00027623,H6NE03115,alias-gated-fuzzy,1.000,Adrian Smith,matched
Adrian,Smith,Ways and Means,,N00027623,H6NE03115,alias-gated-fuzzy,1.000,Adrian Smith,matched
Christopher,Smith,Foreign Affairs,,N00009816,H8NJ04014,alias-gated-fuzzy,0.769,Chris Smith,unsure
Jason,Smith,Joint Committee on Taxation,,N00035282,H4MO08162,alias-gated-fuzzy,1.000,Jason Smith,matched
Jason,Smith,Ways and Means,,N00035282,H4MO08162,alias-gated-fuzzy,1.000,Jason Smith,matched
Tina,Smith,Commission on Security and Cooperation in Europe,,,,first-fuzzy-low,0.600,,unmatched
Tina,Smith,"Committee on Agriculture, Nutrition, and Forestry","Subcommittee on Food and Nutrition, Specialty Crops, Organics, and Research",,,first-fuzzy-low,0.600,,unmatched
Tina,Smith,"Committee on Agriculture, Nutrition, and Forestry","Subcommittee on Livestock, Dairy, Poultry, and Food Safety",,,first-fuzzy-low,0.600,,unmatched
Tina,Smith,"Committee on Agriculture, Nutrition, and Forestry","Subcommittee on Rural Development, Energy, and Credit",,,first-fuzzy-low,0.600,,unmatched
Tina,Smith,"Committee on Banking, Housing, and Urban Affairs",Subcommittee on Digital Assets,,,first-fuzzy-low,0.600,,unmatched
Tina,Smith,"Committee on Banking, Housing, and Urban Affairs",Subcommittee on Economic Policy,,,first-fuzzy-low,0.600,,unmatched
Tina,Smith,"Committee on Banking, Housing, and Urban Affairs","Subcommittee on Housing, Transportation, and Community Development",,,first-fuzzy-low,0.600,,unmatched
Tina,Smith,Committee on Finance,Subcommittee on Fiscal Responsibility and Economic Growth,,,first-fuzzy-low,0.600,,unmatched
Tina,Smith,Committee on Finance,Subcommittee on Health Care,,,first-fuzzy-low,0.600,,unmatched
Tina,Smith,Committee on Finance,"Subcommittee on International Trade, Customs, and Global Competitiveness",,,first-fuzzy-low,0.600,,unmatched
Tina,Smith,Committee on Indian Affairs,,,,first-fuzzy-low,0.600,,unmatched
Lloyd,Smucker,Budget,,N00038781,H6PA16320,alias-gated-fuzzy,1.000,Lloyd Smucker,matched
Lloyd,Smucker,Ways and Means,,N00038781,H6PA16320,alias-gated-fuzzy,1.000,Lloyd Smucker,matched
Eric,Sorensen,Agriculture,,N00049558,H2IL17147,alias-gated-fuzzy,1.000,Eric Sorensen,matched
Eric,Sorensen,Armed Services,,N00049558,H2IL17147,alias-gated-fuzzy,1.000,Eric Sorensen,matched
Darren,Soto,Energy and Commerce,,N00037422,H6FL09179,alias-gated-fuzzy,1.000,Darren Soto,matched
Darren,Soto,Natural Resources,,N00037422,H6FL09179,alias-gated-fuzzy,1.000,Darren Soto,matched
Victoria,Spartz,,,N00046537,H0IN05326,alias-gated-fuzzy,1.000,Victoria Spartz,matched
Melanie,Stansbury,Natural Resources,,N00047871,H2NM01144,alias-gated-fuzzy,1.000,Melanie Stansbury,matched
Melanie,Stansbury,Oversight and Government Reform,,N00047871,H2NM01144,alias-gated-fuzzy,1.000,Melanie Stansbury,matched
Greg,Stanton,Foreign Affairs,,N00041750,H8AZ09040,alias-gated-fuzzy,1.000,Greg Stanton,matched
Greg,Stanton,Select Comm on the Strategic Competition US and China,,N00041750,H8AZ09040,alias-gated-fuzzy,1.000,Greg Stanton,matched
Greg,Stanton,Transportation and Infrastructure,,N00041750,H8AZ09040,alias-gated-fuzzy,1.000,Greg Stanton,matched
Pete,Stauber,Natural Resources,,N00041511,H8MN08043,alias-gated-fuzzy,1.000,Pete Stauber,matched
Pete,Stauber,Small Business,,N00041511,H8MN08043,alias-gated-fuzzy,1.000,Pete Stauber,matched
Pete,Stauber,Transportation and Infrastructure,,N00041511,H8MN08043,alias-gated-fuzzy,1.000,Pete Stauber,matched
Elise,Stefanik,Armed Services,,N00035523,H4NY21079,alias-gated-fuzzy,1.000,Elise Stefanik,matched
Elise,Stefanik,Education and Workforce,,N00035523,H4NY21079,alias-gated-fuzzy,1.000,Elise Stefanik,matched
Elise,Stefanik,Intelligence,,N00035523,H4NY21079,alias-gated-fuzzy,1.000,Elise Stefanik,matched
Bryan,Steil,Financial Services,,N00043379,H8WI01156,alias-gated-fuzzy,1.000,Bryan Steil,matched
Bryan,Steil,House Administration,,N00043379,H8WI01156,alias-gated-fuzzy,1.000,Bryan Steil,matched
Bryan,Steil,Joint Committee of Congress on the Library,,N00043379,H8WI01156,alias-gated-fuzzy,1.000,Bryan Steil,matched
W.,Steube,Intelligence,,,,first-fuzzy-low,0.000,,unmatched
W.,Steube,Ways and Means,,,,first-fuzzy-low,0.000,,unmatched
Haley,Stevens,Education and Workforce,,N00040915,H8MI11254,alias-gated-fuzzy,1.000,Haley Stevens,matched
Haley,Stevens,"Science, Space, and Technology",,N00040915,H8MI11254,alias-gated-fuzzy,1.000,Haley Stevens,matched
Haley,Stevens,Select Comm on the Strategic Competition US and China,,N00040915,H8MI11254,alias-gated-fuzzy,1.000,Haley Stevens,matched
Marilyn,Strickland,Armed Services,,N00046320,H0WA10034,alias-gated-fuzzy,1.000,Marilyn Strickland,matched
Marilyn,Strickland,Transportation and Infrastructure,,N00046320,H0WA10034,alias-gated-fuzzy,1.000,Marilyn Strickland,matched
Dale,Strong,Appropriations,,N00048145,H2AL05102,alias-gated-fuzzy,1.000,Dale Strong,matched
Dale,Strong,Homeland Security,,N00048145,H2AL05102,alias-gated-fuzzy,1.000,Dale Strong,matched
Marlin,Stutzman,Budget,,,,first-fuzzy-low,0.308,,unmatched
Marlin,Stutzman,Financial Services,,,,first-fuzzy-low,0.308,,unmatched
Suhas,Subramanyam,Ethics,,,,no-bucket,0.000,,unmatched
Suhas,Subramanyam,Oversight and Government Reform,,,,no-bucket,0.000,,unmatched
Suhas,Subramanyam,"Science, Space, and Technology",,,,no-bucket,0.000,,unmatched
Dan,Sullivan,Committee on Armed Services,Subcommittee on Airland,N00051393,H2MA09254,alias-gated-fuzzy,1.000,Dan Sullivan,matched
Dan,Sullivan,Committee on Armed Services,Subcommittee on Readiness and Management Support,N00051393,H2MA09254,alias-gated-fuzzy,1.000,Dan Sullivan,matched
Dan,Sullivan,Committee on Armed Services,Subcommittee on Seapower,N00051393,H2MA09254,alias-gated-fuzzy,1.000,Dan Sullivan,matched
Dan,Sullivan,"Committee on Commerce, Science, and Transportation","Subcommittee on Coast Guard, Maritime, and Fisheries",N00051393,H2MA09254,alias-gated-fuzzy,1.000,Dan Sullivan,matched
Dan,Sullivan,"Committee on Commerce, Science, and Transportation","Subcommittee on Surface Transportation, Freight, Pipelines, and Safety",N00051393,H2MA09254,alias-gated-fuzzy,1.000,Dan Sullivan,matched
Dan,Sullivan,"Committee on Commerce, Science, and Transportation",Subcommittee on Telecommunications and Media,N00051393,H2MA09254,alias-gated-fuzzy,1.000,Dan Sullivan,matched
Dan,Sullivan,Committee on Environment and Public Works,"Subcommittee on Chemical Safety, Waste Management, Environmental Justice, and Regulatory Oversight",N00051393,H2MA09254,alias-gated-fuzzy,1.000,Dan Sullivan,matched
Dan,Sullivan,Committee on Environment and Public Works,"Subcommittee on Fisheries, Wildlife, and Water",N00051393,H2MA09254,alias-gated-fuzzy,1.000,Dan Sullivan,matched
Dan,Sullivan,Committee on Environment and Public Works,Subcommittee on Transportation and Infrastructure,N00051393,H2MA09254,alias-gated-fuzzy,1.000,Dan Sullivan,matched
Dan,Sullivan,Committee on Veterans' Affairs,,N00051393,H2MA09254,alias-gated-fuzzy,1.000,Dan Sullivan,matched
Thomas,Suozzi,Ways and Means,,,,no-bucket,0.000,,unmatched
Eric,Swalwell,Homeland Security,,N00033508,H2CA15094,alias-gated-fuzzy,1.000,Eric Swalwell,matched
Eric,Swalwell,Judiciary,,N00033508,H2CA15094,alias-gated-fuzzy,1.000,Eric Swalwell,matched
Eric,Swalwell,"Select Subcomm to Investigate Questions about Jan 6, 2021",,N00033508,H2CA15094,alias-gated-fuzzy,1.000,Eric Swalwell,matched
Emilia,Sykes,"Science, Space, and Technology",,N00050165,H2OH13264,alias-gated-fuzzy,1.000,Emilia Sykes,matched
Emilia,Sykes,Transportation and Infrastructure,,N00050165,H2OH13264,alias-gated-fuzzy,1.000,Emilia Sykes,matched
Mark,Takano,Education and Workforce,,N00006701,H2CA43245,alias-gated-fuzzy,1.000,Mark Takano,matched
Mark,Takano,Veterans' Affairs,,N00006701,H2CA43245,alias-gated-fuzzy,1.000,Mark Takano,matched
David,Taylor,Agriculture,,,,first-fuzzy-low,0.250,,unmatched
David,Taylor,Transportation and Infrastructure,,,,first-fuzzy-low,0.250,,unmatched
Claudia,Tenney,Intelligence,,N00036351,H4NY22051,alias-gated-fuzzy,1.000,Claudia Tenney,matched
Claudia,Tenney,"Science, Space, and Technology",,N00036351,H4NY22051,alias-gated-fuzzy,1.000,Claudia Tenney,matched
Claudia,Tenney,Ways and Means,,N00036351,H4NY22051,alias-gated-fuzzy,1.000,Claudia Tenney,matched
Shri,Thanedar,Agriculture,,N00049602,H2MI13204,alias-gated-fuzzy,1.000,Shri Thanedar,matched
Shri,Thanedar,Homeland Security,,N00049602,H2MI13204,alias-gated-fuzzy,1.000,Shri Thanedar,matched
Bennie,Thompson,Homeland Security,,N00003288,H4MS02068,alias-gated-fuzzy,0.966,Bennie G Thompson,matched
Glenn,Thompson,Agriculture,,N00029736,H8PA05071,alias-gated-fuzzy,1.000,Glenn Thompson,matched
Glenn,Thompson,Education and Workforce,,N00029736,H8PA05071,alias-gated-fuzzy,1.000,Glenn Thompson,matched
Mike,Thompson,Ways and Means,,N00007419,H8CA01109,alias-gated-fuzzy,1.000,Mike Thompson,matched
John,Thune,"Committee on Agriculture, Nutrition, and Forestry","Subcommittee on Commodities, Derivatives, Risk Management, and Trade",N00004572,S2SD00068,alias-gated-fuzzy,1.000,John Thune,matched
John,Thune,"Committee on Agriculture, Nutrition, and Forestry","Subcommittee on Conservation, Forestry, Natural Resources, and Biotechnology",N00004572,S2SD00068,alias-gated-fuzzy,1.000,John Thune,matched
John,Thune,"Committee on Agriculture, Nutrition, and Forestry","Subcommittee on Livestock, Dairy, Poultry, and Food Safety",N00004572,S2SD00068,alias-gated-fuzzy,1.000,John Thune,matched
John,Thune,"Committee on Commerce, Science, and Transportation","Subcommittee on Aviation, Space, and Innovation",N00004572,S2SD00068,alias-gated-fuzzy,1.000,John Thune,matched
John,Thune,"Committee on Commerce, Science, and Transportation","Subcommittee on Consumer Protection, Technology, and Data Privacy",N00004572,S2SD00068,alias-gated-fuzzy,1.000,John Thune,matched
John,Thune,"Committee on Commerce, Science, and Transportation","Subcommittee on Surface Transportation, Freight, Pipelines, and Safety",N00004572,S2SD00068,alias-gated-fuzzy,1.000,John Thune,matched
John,Thune,"Committee on Commerce, Science, and Transportation",Subcommittee on Telecommunications and Media,N00004572,S2SD00068,alias-gated-fuzzy,1.000,John Thune,matched
John,Thune,Committee on Finance,Subcommittee on Health Care,N00004572,S2SD00068,alias-gated-fuzzy,1.000,John Thune,matched
John,Thune,Committee on Finance,"Subcommittee on International Trade, Customs, and Global Competitiveness",N00004572,S2SD00068,alias-gated-fuzzy,1.000,John Thune,matched
John,Thune,Committee on Finance,Subcommittee on Taxation and IRS Oversight,N00004572,S2SD00068,alias-gated-fuzzy,1.000,John Thune,matched
John,Thune,Select Committee on Intelligence,,N00004572,S2SD00068,alias-gated-fuzzy,1.000,John Thune,matched
Thomas,Tiffany,Judiciary,,N00045307,H0WI07101,alias-gated-fuzzy,0.870,Tom Tiffany,unsure
Thomas,Tiffany,Natural Resources,,N00045307,H0WI07101,alias-gated-fuzzy,0.870,Tom Tiffany,unsure
Thom,Tillis,Commission on Security and Cooperation in Europe,,,,no-bucket,0.000,,unmatched
Thom,Tillis,"Committee on Banking, Housing, and Urban Affairs",Subcommittee on Digital Assets,,,no-bucket,0.000,,unmatched
Thom,Tillis,"Committee on Banking, Housing, and Urban Affairs",Subcommittee on Economic Policy,,,no-bucket,0.000,,unmatched
Thom,Tillis,"Committee on Banking, Housing, and Urban Affairs",Subcommittee on Financial Institutions and Consumer Protection,,,no-bucket,0.000,,unmatched
Thom,Tillis,Committee on Finance,Subcommittee on Health Care,,,no-bucket,0.000,,unmatched
Thom,Tillis,Committee on Finance,"Subcommittee on International Trade, Customs, and Global Competitiveness",,,no-bucket,0.000,,unmatched
Thom,Tillis,Committee on Finance,Subcommittee on Taxation and IRS Oversight,,,no-bucket,0.000,,unmatched
Thom,Tillis,Committee on the Judiciary,"Subcommittee on Antitrust, Competition Policy, and Consumer Rights",,,no-bucket,0.000,,unmatched
Thom,Tillis,Committee on the Judiciary,Subcommittee on Border Security and Immigration,,,no-bucket,0.000,,unmatched
Thom,Tillis,Committee on the Judiciary,"Subcommittee on Federal Courts, Oversight, Agency Action, and Federal Rights",,,no-bucket,0.000,,unmatched
Thom,Tillis,Committee on the Judiciary,Subcommittee on Intellectual Property,,,no-bucket,0.000,,unmatched
Thom,Tillis,Committee on Veterans' Affairs,,,,no-bucket,0.000,,unmatched
William,Timmons,Financial Services,,N00042715,H8SC04250,alias-gated-fuzzy,1.000,William Timmons,matched
William,Timmons,Oversight and Government Reform,,N00042715,H8SC04250,alias-gated-fuzzy,1.000,William Timmons,matched
Dina,Titus,Foreign Affairs,,N00030191,H8NV03036,alias-gated-fuzzy,1.000,Dina Titus,matched
Dina,Titus,Transportation and Infrastructure,,N00030191,H8NV03036,alias-gated-fuzzy,1.000,Dina Titus,matched
Rashida,Tlaib,Financial Services,,N00042649,H8MI13250,alias-gated-fuzzy,1.000,Rashida Tlaib,matched
Rashida,Tlaib,Oversight and Government Reform,,N00042649,H8MI13250,alias-gated-fuzzy,1.000,Rashida Tlaib,matched
Jill,Tokuda,Agriculture,,N00051049,H2HI02581,alias-gated-fuzzy,1.000,Jill Tokuda,matched
Jill,Tokuda,Armed Services,,N00051049,H2HI02581,alias-gated-fuzzy,1.000,Jill Tokuda,matched
Jill,Tokuda,Select Comm on the Strategic Competition US and China,,N00051049,H2HI02581,alias-gated-fuzzy,1.000,Jill Tokuda,matched
Paul,Tonko,Budget,,N00030196,H8NY21203,alias-gated-fuzzy,1.000,Paul Tonko,matched
Paul,Tonko,Energy and Commerce,,N00030196,H8NY21203,alias-gated-fuzzy,1.000,Paul Tonko,matched
Norma,Torres,Appropriations,,N00036107,H4CA35031,alias-gated-fuzzy,1.000,Norma Torres,matched
Norma,Torres,House Administration,,N00036107,H4CA35031,alias-gated-fuzzy,1.000,Norma Torres,matched
Ritchie,Torres,Financial Services,,N00044346,H0NY15160,alias-gated-fuzzy,1.000,Ritchie Torres,matched
Ritchie,Torres,Select Comm on the Strategic Competition US and China,,N00044346,H0NY15160,alias-gated-fuzzy,1.000,Ritchie Torres,matched
Lori,Trahan,Energy and Commerce,,N00041808,H8MA03106,alias-gated-fuzzy,1.000,Lori Trahan,matched
Derek,Tran,Armed Services,,,,first-fuzzy-low,0.444,,unmatched
Derek,Tran,Small Business,,,,first-fuzzy-low,0.444,,unmatched
Tommy,Tuberville,"Committee on Agriculture, Nutrition, and Forestry","Subcommittee on Commodities, Derivatives, Risk Management, and Trade",,,no-bucket,0.000,,unmatched
Tommy,Tuberville,"Committee on Agriculture, Nutrition, and Forestry","Subcommittee on Food and Nutrition, Specialty Crops, Organics, and Research",,,no-bucket,0.000,,unmatched
Tommy,Tuberville,"Committee on Agriculture, Nutrition, and Forestry","Subcommittee on Rural Development, Energy, and Credit",,,no-bucket,0.000,,unmatched
Tommy,Tuberville,Committee on Armed Services,Subcommittee on Personnel,,,no-bucket,0.000,,unmatched
Tommy,Tuberville,Committee on Armed Services,Subcommittee on Seapower,,,no-bucket,0.000,,unmatched
Tommy,Tuberville,Committee on Armed Services,Subcommittee on Strategic Forces,,,no-bucket,0.000,,unmatched
Tommy,Tuberville,"Committee on Health, Education, Labor, and Pensions",Subcommittee on Education and the American Family,,,no-bucket,0.000,,unmatched
Tommy,Tuberville,"Committee on Health, Education, Labor, and Pensions",Subcommittee on Employment and Workplace Safety,,,no-bucket,0.000,,unmatched
Tommy,Tuberville,Committee on Veterans' Affairs,,,,no-bucket,0.000,,unmatched
Tommy,Tuberville,Special Committee on Aging,,,,no-bucket,0.000,,unmatched
Michael,Turner,Armed Services,,N00025175,H2OH03067,alias-gated-fuzzy,0.963,Michael R Turner,matched
Michael,Turner,Oversight and Government Reform,,N00025175,H2OH03067,alias-gated-fuzzy,0.963,Michael R Turner,matched
Sylvester,Turner,,,,,first-fuzzy-low,0.400,,unmatched
Lauren,Underwood,Appropriations,,N00041569,H8IL14174,alias-gated-fuzzy,0.968,Lauren A Underwood,matched
David,Valadao,Appropriations,,N00033367,H2CA20094,alias-gated-fuzzy,1.000,David Valadao,matched
David,Valadao,Joint Committee of Congress on the Library,,N00033367,H2CA20094,alias-gated-fuzzy,1.000,David Valadao,matched
Jefferson,Van Drew,Judiciary,,,,first-fuzzy-low,0.615,,unmatched
Jefferson,Van Drew,Transportation and Infrastructure,,,,first-fuzzy-low,0.615,,unmatched
Beth,Van Duyne,Small Business,,N00045167,H0TX24209,alias-gated,1.000,Beth Van Duyne,matched
Beth,Van Duyne,Ways and Means,,N00045167,H0TX24209,alias-gated,1.000,Beth Van Duyne,matched
Chris,Van Hollen,Committee on Appropriations,"Subcommittee on Commerce, Justice, Science, and Related Agencies",N00013820,S6MD03441,alias-gated,1.000,Chris Van Hollen,matched
Chris,Van Hollen,Committee on Appropriations,Subcommittee on Department of Homeland Security,N00013820,S6MD03441,alias-gated,1.000,Chris Van Hollen,matched
Chris,Van Hollen,Committee on Appropriations,"Subcommittee on Department of Interior, Environment, and Related Agencies",N00013820,S6MD03441,alias-gated,1.000,Chris Van Hollen,matched
Chris,Van Hollen,Committee on Appropriations,Subcommittee on Financial Services and General Government,N00013820,S6MD03441,alias-gated,1.000,Chris Van Hollen,matched
Chris,Van Hollen,Committee on Appropriations,"Subcommittee on Transportation, Housing and Urban Development, and Related Agencies",N00013820,S6MD03441,alias-gated,1.000,Chris Van Hollen,matched
