first_name,first_name1,last_name,last_name1,bioguide_id1,position1,state1
Elissa,Elissa,Slotkin,Slotkin,S001208,Senator,MI
Elissa,Elissa,Slotkin,Slotkin,S001208,Senator,MI
Elissa,Elissa,Slotkin,Slotkin,S001208,Senator,MI
Adam,Adam,Smith,Smith,S000510,Representative,WA
Adrian,Adrian,Smith,Smith,S001172,Representative,NE
Christopher H.,Christopher,Smith,Smith,S000522,Representative,NJ
Jason,Jason,Smith,Smith,S001195,Representative,MO
Tina,Tina,Smith,Smith,S001203,Senator,MN
Adam,Adam,Smith,Smith,S000510,Representative,WA
Adrian,Adrian,Smith,Smith,S001172,Representative,NE
Christopher H.,Christopher,Smith,Smith,S000522,Representative,NJ
Jason,Jason,Smith,Smith,S001195,Representative,MO
Tina,Tina,Smith,Smith,S001203,Senator,MN
Adam,Adam,Smith,Smith,S000510,Representative,WA
Adrian,Adrian,Smith,Smith,S001172,Representative,NE
Christopher H.,Christopher,Smith,Smith,S000522,Representative,NJ
Jason,Jason,Smith,Smith,S001195,Representative,MO
Tina,Tina,Smith,Smith,S001203,Senator,MN
Adam,Adam,Smith,Smith,S000510,Representative,WA
Adrian,Adrian,Smith,Smith,S001172,Representative,NE
Christopher H.,Christopher,Smith,Smith,S000522,Representative,NJ
Jason,Jason,Smith,Smith,S001195,Representative,MO
Tina,Tina,Smith,Smith,S001203,Senator,MN
Adam,Adam,Smith,Smith,S000510,Representative,WA
Adrian,Adrian,Smith,Smith,S001172,Representative,NE
Christopher H.,Christopher,Smith,Smith,S000522,Representative,NJ
Jason,Jason,Smith,Smith,S001195,Representative,MO
Tina,Tina,Smith,Smith,S001203,Senator,MN
Lloyd,Lloyd,Smucker,Smucker,S001199,Representative,PA
Lloyd,Lloyd,Smucker,Smucker,S001199,Representative,PA
Lloyd,Lloyd,Smucker,Smucker,S001199,Representative,PA
Lloyd,Lloyd,Smucker,Smucker,S001199,Representative,PA
Lloyd,Lloyd,Smucker,Smucker,S001199,Representative,PA
Eric,Eric,Sorensen,Sorensen,S001225,Representative,IL
Eric,Eric,Sorensen,Sorensen,S001225,Representative,IL
Eric,Eric,Sorensen,Sorensen,S001225,Representative,IL
Eric,Eric,Sorensen,Sorensen,S001225,Representative,IL
Eric,Eric,Sorensen,Sorensen,S001225,Representative,IL
Darren,Darren,Soto,Soto,S001200,Representative,FL
Darren,Darren,Soto,Soto,S001200,Representative,FL
Darren,Darren,Soto,Soto,S001200,Representative,FL
Darren,Darren,Soto,Soto,S001200,Representative,FL
Darren,Darren,Soto,Soto,S001200,Representative,FL
Victoria,Victoria,Spartz,Spartz,S000929,Representative,IN
Victoria,Victoria,Spartz,Spartz,S000929,Representative,IN
Victoria,Victoria,Spartz,Spartz,S000929,Representative,IN
Victoria,Victoria,Spartz,Spartz,S000929,Representative,IN
Victoria,Victoria,Spartz,Spartz,S000929,Representative,IN
Melanie A.,Melanie,Stansbury,Stansbury,S001218,Representative,NM
Melanie A.,Melanie,Stansbury,Stansbury,S001218,Representative,NM
Melanie A.,Melanie,Stansbury,Stansbury,S001218,Representative,NM
Melanie A.,Melanie,Stansbury,Stansbury,S001218,Representative,NM
Melanie A.,Melanie,Stansbury,Stansbury,S001218,Representative,NM
Greg,Greg,Stanton,Stanton,S001211,Representative,AZ
Greg,Greg,Stanton,Stanton,S001211,Representative,AZ
Greg,Greg,Stanton,Stanton,S001211,Representative,AZ
Greg,Greg,Stanton,Stanton,S001211,Representative,AZ
Greg,Greg,Stanton,Stanton,S001211,Representative,AZ
Pete,Peter,Stauber,Stauber,S001212,Representative,MN
Pete,Peter,Stauber,Stauber,S001212,Representative,MN
Pete,Peter,Stauber,Stauber,S001212,Representative,MN
Pete,Peter,Stauber,Stauber,S001212,Representative,MN
Pete,Peter,Stauber,Stauber,S001212,Representative,MN
Elise M.,Elise,Stefanik,Stefanik,S001196,Representative,NY
Elise M.,Elise,Stefanik,Stefanik,S001196,Representative,NY
Elise M.,Elise,Stefanik,Stefanik,S001196,Representative,NY
Elise M.,Elise,Stefanik,Stefanik,S001196,Representative,NY
Elise M.,Elise,Stefanik,Stefanik,S001196,Representative,NY
Bryan,Bryan,Steil,Steil,S001213,Representative,WI
Bryan,Bryan,Steil,Steil,S001213,Representative,WI
Bryan,Bryan,Steil,Steil,S001213,Representative,WI
Bryan,Bryan,Steil,Steil,S001213,Representative,WI
Bryan,Bryan,Steil,Steil,S001213,Representative,WI
W. Gregory,W.,Steube,Steube,S001214,Representative,FL
W. Gregory,W.,Steube,Steube,S001214,Representative,FL
W. Gregory,W.,Steube,Steube,S001214,Representative,FL
W. Gregory,W.,Steube,Steube,S001214,Representative,FL
W. Gregory,W.,Steube,Steube,S001214,Representative,FL
Haley M.,Haley,Stevens,Stevens,S001215,Representative,MI
Haley M.,Haley,Stevens,Stevens,S001215,Representative,MI
Haley M.,Haley,Stevens,Stevens,S001215,Representative,MI
Haley M.,Haley,Stevens,Stevens,S001215,Representative,MI
Haley M.,Haley,Stevens,Stevens,S001215,Representative,MI
Marilyn,Marilyn,Strickland,Strickland,S001159,Representative,WA
Marilyn,Marilyn,Strickland,Strickland,S001159,Representative,WA
Marilyn,Marilyn,Strickland,Strickland,S001159,Representative,WA
Marilyn,Marilyn,Strickland,Strickland,S001159,Representative,WA
Marilyn,Marilyn,Strickland,Strickland,S001159,Representative,WA
Dale W.,Dale,Strong,Strong,S001220,Representative,AL
Dale W.,Dale,Strong,Strong,S001220,Representative,AL
Dale W.,Dale,Strong,Strong,S001220,Representative,AL
Dale W.,Dale,Strong,Strong,S001220,Representative,AL
Dale W.,Dale,Strong,Strong,S001220,Representative,AL
Marlin A.,Marlin,Stutzman,Stutzman,S001188,Representative,IN
Marlin A.,Marlin,Stutzman,Stutzman,S001188,Representative,IN
Marlin A.,Marlin,Stutzman,Stutzman,S001188,Representative,IN
Marlin A.,Marlin,Stutzman,Stutzman,S001188,Representative,IN
Marlin A.,Marlin,Stutzman,Stutzman,S001188,Representative,IN
Suhas,Suhas,Subramanyam,Subramanyam,S001230,Representative,VA
Suhas,Suhas,Subramanyam,Subramanyam,S001230,Representative,VA
Suhas,Suhas,Subramanyam,Subramanyam,S001230,Representative,VA
Suhas,Suhas,Subramanyam,Subramanyam,S001230,Representative,VA
Suhas,Suhas,Subramanyam,Subramanyam,S001230,Representative,VA
Dan,Daniel,Sullivan,Sullivan,S001198,Senator,AK
Dan,Daniel,Sullivan,Sullivan,S001198,Senator,AK
Dan,Daniel,Sullivan,Sullivan,S001198,Senator,AK
Dan,Daniel,Sullivan,Sullivan,S001198,Senator,AK
Dan,Daniel,Sullivan,Sullivan,S001198,Senator,AK
Thomas R.,Thomas,Suozzi,Suozzi,S001201,Representative,NY
Thomas R.,Thomas,Suozzi,Suozzi,S001201,Representative,NY
Thomas R.,Thomas,Suozzi,Suozzi,S001201,Representative,NY
Thomas R.,Thomas,Suozzi,Suozzi,S001201,Representative,NY
Thomas R.,Thomas,Suozzi,Suozzi,S001201,Representative,NY
Eric,Eric,Swalwell,Swalwell,S001193,Representative,CA
Eric,Eric,Swalwell,Swalwell,S001193,Representative,CA
Eric,Eric,Swalwell,Swalwell,S001193,Representative,CA
Eric,Eric,Swalwell,Swalwell,S001193,Representative,CA
Eric,Eric,Swalwell,Swalwell,S001193,Representative,CA
Emilia Strong,Emilia,Sykes,Sykes,S001223,Representative,OH
Emilia Strong,Emilia,Sykes,Sykes,S001223,Representative,OH
Emilia Strong,Emilia,Sykes,Sykes,S001223,Representative,OH
Emilia Strong,Emilia,Sykes,Sykes,S001223,Representative,OH
Emilia Strong,Emilia,Sykes,Sykes,S001223,Representative,OH
Mark,Mark,Takano,Takano,T000472,Representative,CA
Mark,Mark,Takano,Takano,T000472,Representative,CA
Mark,Mark,Takano,Takano,T000472,Representative,CA
Mark,Mark,Takano,Takano,T000472,Representative,CA
Mark,Mark,Takano,Takano,T000472,Representative,CA
David J.,David,Taylor,Taylor,T000490,Representative,OH
David J.,David,Taylor,Taylor,T000490,Representative,OH
David J.,David,Taylor,Taylor,T000490,Representative,OH
David J.,David,Taylor,Taylor,T000490,Representative,OH
David J.,David,Taylor,Taylor,T000490,Representative,OH
Claudia,Claudia,Tenney,Tenney,T000478,Representative,NY
Claudia,Claudia,Tenney,Tenney,T000478,Representative,NY
Claudia,Claudia,Tenney,Tenney,T000478,Representative,NY
Claudia,Claudia,Tenney,Tenney,T000478,Representative,NY
Claudia,Claudia,Tenney,Tenney,T000478,Representative,NY
Shri,Shri,Thanedar,Thanedar,T000488,Representative,MI
Shri,Shri,Thanedar,Thanedar,T000488,Representative,MI
Shri,Shri,Thanedar,Thanedar,T000488,Representative,MI
Shri,Shri,Thanedar,Thanedar,T000488,Representative,MI
Shri,Shri,Thanedar,Thanedar,T000488,Representative,MI
Bennie G.,Bennie,Thompson,Thompson,T000193,Representative,MS
Glenn,Glenn,Thompson,Thompson,T000467,Representative,PA
Mike,Michael,Thompson,Thompson,T000460,Representative,CA
Bennie G.,Bennie,Thompson,Thompson,T000193,Representative,MS
Glenn,Glenn,Thompson,Thompson,T000467,Representative,PA
Mike,Michael,Thompson,Thompson,T000460,Representative,CA
Bennie G.,Bennie,Thompson,Thompson,T000193,Representative,MS
Glenn,Glenn,Thompson,Thompson,T000467,Representative,PA
Mike,Michael,Thompson,Thompson,T000460,Representative,CA
Bennie G.,Bennie,Thompson,Thompson,T000193,Representative,MS
Glenn,Glenn,Thompson,Thompson,T000467,Representative,PA
Mike,Michael,Thompson,Thompson,T000460,Representative,CA
Bennie G.,Bennie,Thompson,Thompson,T000193,Representative,MS
Glenn,Glenn,Thompson,Thompson,T000467,Representative,PA
Mike,Michael,Thompson,Thompson,T000460,Representative,CA
John,John,Thune,Thune,T000250,Senator,SD
John,John,Thune,Thune,T000250,Senator,SD
John,John,Thune,Thune,T000250,Senator,SD
John,John,Thune,Thune,T000250,Senator,SD
John,John,Thune,Thune,T000250,Senator,SD
Thomas P.,Thomas,Tiffany,TIFFANY,T000165,Representative,WI
Thomas P.,Thomas,Tiffany,TIFFANY,T000165,Representative,WI
Thomas P.,Thomas,Tiffany,TIFFANY,T000165,Representative,WI
Thomas P.,Thomas,Tiffany,TIFFANY,T000165,Representative,WI
Thomas P.,Thomas,Tiffany,TIFFANY,T000165,Representative,WI
Thomas,Thomas,Tillis,Tillis,T000476,Senator,NC
Thomas,Thomas,Tillis,Tillis,T000476,Senator,NC
Thomas,Thomas,Tillis,Tillis,T000476,Senator,NC
Thomas,Thomas,Tillis,Tillis,T000476,Senator,NC
Thomas,Thomas,Tillis,Tillis,T000476,Senator,NC
William R.,William,Timmons,Timmons,T000480,Representative,SC
William R.,William,Timmons,Timmons,T000480,Representative,SC
William R.,William,Timmons,Timmons,T000480,Representative,SC
William R.,William,Timmons,Timmons,T000480,Representative,SC
William R.,William,Timmons,Timmons,T000480,Representative,SC
Dina,Alice,Titus,Titus,T000468,Representative,NV
Dina,Alice,Titus,Titus,T000468,Representative,NV
Dina,Alice,Titus,Titus,T000468,Representative,NV
Dina,Alice,Titus,Titus,T000468,Representative,NV
Dina,Alice,Titus,Titus,T000468,Representative,NV
Rashida,Rashida,Tlaib,Tlaib,T000481,Representative,MI
Rashida,Rashida,Tlaib,Tlaib,T000481,Representative,MI
Rashida,Rashida,Tlaib,Tlaib,T000481,Representative,MI
Rashida,Rashida,Tlaib,Tlaib,T000481,Representative,MI
Rashida,Rashida,Tlaib,Tlaib,T000481,Representative,MI
Jill N.,Jill,Tokuda,Tokuda,T000487,Representative,HI
Jill N.,Jill,Tokuda,Tokuda,T000487,Representative,HI
Jill N.,Jill,Tokuda,Tokuda,T000487,Representative,HI
Jill N.,Jill,Tokuda,Tokuda,T000487,Representative,HI
Jill N.,Jill,Tokuda,Tokuda,T000487,Representative,HI
Paul,Paul,Tonko,Tonko,T000469,Representative,NY
Paul,Paul,Tonko,Tonko,T000469,Representative,NY
Paul,Paul,Tonko,Tonko,T000469,Representative,NY
Paul,Paul,Tonko,Tonko,T000469,Representative,NY
Paul,Paul,Tonko,Tonko,T000469,Representative,NY
Norma J.,Norma,Torres,Torres,T000474,Representative,CA
Ritchie,Ritchie,Torres,Torres,T000486,Representative,NY
Norma J.,Norma,Torres,Torres,T000474,Representative,CA
Ritchie,Ritchie,Torres,Torres,T000486,Representative,NY
Norma J.,Norma,Torres,Torres,T000474,Representative,CA
Ritchie,Ritchie,Torres,Torres,T000486,Representative,NY
Norma J.,Norma,Torres,Torres,T000474,Representative,CA
Ritchie,Ritchie,Torres,Torres,T000486,Representative,NY
Norma J.,Norma,Torres,Torres,T000474,Representative,CA
Ritchie,Ritchie,Torres,Torres,T000486,Representative,NY
Lori,Lori,Trahan,Trahan,T000482,Representative,MA
Lori,Lori,Trahan,Trahan,T000482,Representative,MA
Lori,Lori,Trahan,Trahan,T000482,Representative,MA
Lori,Lori,Trahan,Trahan,T000482,Representative,MA
Lori,Lori,Trahan,Trahan,T000482,Representative,MA
Derek,Derek,Tran,Tran,T000491,Representative,CA
Derek,Derek,Tran,Tran,T000491,Representative,CA
Derek,Derek,Tran,Tran,T000491,Representative,CA
Derek,Derek,Tran,Tran,T000491,Representative,CA
Derek,Derek,Tran,Tran,T000491,Representative,CA
Tommy,Thomas,Tuberville,Tuberville,T000278,Senator,AL
Tommy,Thomas,Tuberville,Tuberville,T000278,Senator,AL
Tommy,Thomas,Tuberville,Tuberville,T000278,Senator,AL
Tommy,Thomas,Tuberville,Tuberville,T000278,Senator,AL
Tommy,Thomas,Tuberville,Tuberville,T000278,Senator,AL
Michael R.,Michael,Turner,Turner,T000463,Representative,OH
Sylvester,Sylvester,Turner,Turner,T000489,Representative,TX
Michael R.,Michael,Turner,Turner,T000463,Representative,OH
Sylvester,Sylvester,Turner,Turner,T000489,Representative,TX
Michael R.,Michael,Turner,Turner,T000463,Representative,OH
Sylvester,Sylvester,Turner,Turner,T000489,Representative,TX
Michael R.,Michael,Turner,Turner,T000463,Representative,OH
Sylvester,Sylvester,Turner,Turner,T000489,Representative,TX
Michael R.,Michael,Turner,Turner,T000463,Representative,OH
Sylvester,Sylvester,Turner,Turner,T000489,Representative,TX
Lauren,Lauren,Underwood,Underwood,U000040,Representative,IL
Lauren,Lauren,Underwood,Underwood,U000040,Representative,IL
Lauren,Lauren,Underwood,Underwood,U000040,Representative,IL
Lauren,Lauren,Underwood,Underwood,U000040,Representative,IL
Lauren,Lauren,Underwood,Underwood,U000040,Representative,IL
David G.,David,Valadao,Valadao,V000129,Representative,CA
David G.,David,Valadao,Valadao,V000129,Representative,CA
David G.,David,Valadao,Valadao,V000129,Representative,CA
David G.,David,Valadao,Valadao,V000129,Representative,CA
David G.,David,Valadao,Valadao,V000129,Representative,CA
Jefferson,Jefferson,Van Drew,Van Drew,V000133,Representative,NJ
Jefferson,Jefferson,Van Drew,Van Drew,V000133,Representative,NJ
Jefferson,Jefferson,Van Drew,Van Drew,V000133,Representative,NJ
Jefferson,Jefferson,Van Drew,Van Drew,V000133,Representative,NJ
Jefferson,Jefferson,Van Drew,Van Drew,V000133,Representative,NJ
Beth,Beth,Van Duyne,Van Duyne,V000134,Representative,TX
Beth,Beth,Van Duyne,Van Duyne,V000134,Representative,TX
Beth,Beth,Van Duyne,Van Duyne,V000134,Representative,TX
Beth,Beth,Van Duyne,Van Duyne,V000134,Representative,TX
Beth,Beth,Van Duyne,Van Duyne,V000134,Representative,TX
Chris,Christopher,Van Hollen,Van Hollen,V000128,Senator,MD
Chris,Christopher,Van Hollen,Van Hollen,V000128,Senator,MD
Chris,Christopher,Van Hollen,Van Hollen,V000128,Senator,MD
Chris,Christopher,Van Hollen,Van Hollen,V000128,Senator,MD
Chris,Christopher,Van Hollen,Van Hollen,V000128,Senator,MD
Derrick,Derrick,Van Orden,Van Orden,V000135,Representative,WI
Derrick,Derrick,Van Orden,Van Orden,V000135,Representative,WI
Derrick,Derrick,Van Orden,Van Orden,V000135,Representative,WI
Derrick,Derrick,Van Orden,Van Orden,V000135,Representative,WI
Derrick,Derrick,Van Orden,Van Orden,V000135,Representative,WI
J. D.,James,Vance,Vance,V000137,Senator,OH
J. D.,James,Vance,Vance,V000137,Senator,OH
J. D.,James,Vance,Vance,V000137,Senator,OH
J. D.,James,Vance,Vance,V000137,Senator,OH
J. D.,James,Vance,Vance,V000137,Senator,OH
Juan,Juan,Vargas,Vargas,V000130,Representative,CA
Juan,Juan,Vargas,Vargas,V000130,Representative,CA
Juan,Juan,Vargas,Vargas,V000130,Representative,CA
Juan,Juan,Vargas,Vargas,V000130,Representative,CA
Juan,Juan,Vargas,Vargas,V000130,Representative,CA
Gabe,Gabriel,Vasquez,Vasquez,V000136,Representative,NM
Gabe,Gabriel,Vasquez,Vasquez,V000136,Representative,NM
Gabe,Gabriel,Vasquez,Vasquez,V000136,Representative,NM
Gabe,Gabriel,Vasquez,Vasquez,V000136,Representative,NM
Gabe,Gabriel,Vasquez,Vasquez,V000136,Representative,NM
Marc A.,Marc,Veasey,Veasey,V000131,Representative,TX
Marc A.,Marc,Veasey,Veasey,V000131,Representative,TX
Marc A.,Marc,Veasey,Veasey,V000131,Representative,TX
Marc A.,Marc,Veasey,Veasey,V000131,Representative,TX
Marc A.,Marc,Veasey,Veasey,V000131,Representative,TX
Nydia M.,Nydia,Velázquez,Velazquez,V000081,Representative,NY
Nydia M.,Nydia,Velázquez,Velazquez,V000081,Representative,NY
Nydia M.,Nydia,Velázquez,Velazquez,V000081,Representative,NY
Nydia M.,Nydia,Velázquez,Velazquez,V000081,Representative,NY
Nydia M.,Nydia,Velázquez,Velazquez,V000081,Representative,NY
Eugene Simon,Eugene,Vindman,Vindman,V000138,Representative,VA
Eugene Simon,Eugene,Vindman,Vindman,V000138,Representative,VA
Eugene Simon,Eugene,Vindman,Vindman,V000138,Representative,VA
Eugene Simon,Eugene,Vindman,Vindman,V000138,Representative,VA
Eugene Simon,Eugene,Vindman,Vindman,V000138,Representative,VA
Ann,Ann,Wagner,Wagner,W000812,Representative,MO
Ann,Ann,Wagner,Wagner,W000812,Representative,MO
Ann,Ann,Wagner,Wagner,W000812,Representative,MO
Ann,Ann,Wagner,Wagner,W000812,Representative,MO
Ann,Ann,Wagner,Wagner,W000812,Representative,MO
Tim,Tim,Walberg,Walberg,W000798,Representative,MI
Tim,Tim,Walberg,Walberg,W000798,Representative,MI
Tim,Tim,Walberg,Walberg,W000798,Representative,MI
Tim,Tim,Walberg,Walberg,W000798,Representative,MI
Tim,Tim,Walberg,Walberg,W000798,Representative,MI
Michael,Michael,Waltz,Waltz,W000823,Representative,FL
Michael,Michael,Waltz,Waltz,W000823,Representative,FL
Michael,Michael,Waltz,Waltz,W000823,Representative,FL
Michael,Michael,Waltz,Waltz,W000823,Representative,FL
Michael,Michael,Waltz,Waltz,W000823,Representative,FL
Mark R.,Mark,Warner,Warner,W000805,Senator,VA
Mark R.,Mark,Warner,Warner,W000805,Senator,VA
Mark R.,Mark,Warner,Warner,W000805,Senator,VA
Mark R.,Mark,Warner,Warner,W000805,Senator,VA
Mark R.,Mark,Warner,Warner,W000805,Senator,VA
Raphael G.,Raphael,Warnock,Warnock,W000790,Senator,GA
Raphael G.,Raphael,Warnock,Warnock,W000790,Senator,GA
Raphael G.,Raphael,Warnock,Warnock,W000790,Senator,GA
Raphael G.,Raphael,Warnock,Warnock,W000790,Senator,GA
Raphael G.,Raphael,Warnock,Warnock,W000790,Senator,GA
Elizabeth,Elizabeth,Warren,Warren,W000817,Senator,MA
Elizabeth,Elizabeth,Warren,Warren,W000817,Senator,MA
Elizabeth,Elizabeth,Warren,Warren,W000817,Senator,MA
Elizabeth,Elizabeth,Warren,Warren,W000817,Senator,MA
Elizabeth,Elizabeth,Warren,Warren,W000817,Senator,MA
Debbie,Debbie,Wasserman Schultz,Wasserman Schultz,W000797,Representative,FL
Debbie,Debbie,Wasserman Schultz,Wasserman Schultz,W000797,Representative,FL
Debbie,Debbie,Wasserman Schultz,Wasserman Schultz,W000797,Representative,FL
Debbie,Debbie,Wasserman Schultz,Wasserman Schultz,W000797,Representative,FL
Debbie,Debbie,Wasserman Schultz,Wasserman Schultz,W000797,Representative,FL
Maxine,Maxine,Waters,Waters,W000187,Representative,CA
Maxine,Maxine,Waters,Waters,W000187,Representative,CA
Maxine,Maxine,Waters,Waters,W000187,Representative,CA
Maxine,Maxine,Waters,Waters,W000187,Representative,CA
Maxine,Maxine,Waters,Waters,W000187,Representative,CA
Bonnie,Bonnie,Watson Coleman,Watson Coleman,W000822,Representative,NJ
Bonnie,Bonnie,Watson Coleman,Watson Coleman,W000822,Representative,NJ
Bonnie,Bonnie,Watson Coleman,Watson Coleman,W000822,Representative,NJ
Bonnie,Bonnie,Watson Coleman,Watson Coleman,W000822,Representative,NJ
Bonnie,Bonnie,Watson Coleman,Watson Coleman,W000822,Representative,NJ
Randy K. Sr.,Randy,Weber,Weber,W000814,Representative,TX
Randy K. Sr.,Randy,Weber,Weber,W000814,Representative,TX
Randy K. Sr.,Randy,Weber,Weber,W000814,Representative,TX
Randy K. Sr.,Randy,Weber,Weber,W000814,Representative,TX
Randy K. Sr.,Randy,Weber,Weber,W000814,Representative,TX
Daniel,Daniel,Webster,Webster,W000806,Representative,FL
Daniel,Daniel,Webster,Webster,W000806,Representative,FL
Daniel,Daniel,Webster,Webster,W000806,Representative,FL
Daniel,Daniel,Webster,Webster,W000806,Representative,FL
Daniel,Daniel,Webster,Webster,W000806,Representative,FL
Peter,Peter,Welch,Welch,W000800,Senator,VT
Peter,Peter,Welch,Welch,W000800,Senator,VT
Peter,Peter,Welch,Welch,W000800,Senator,VT
Peter,Peter,Welch,Welch,W000800,Senator,VT
Peter,Peter,Welch,Welch,W000800,Senator,VT
Bruce,Bruce,Westerman,Westerman,W000821,Representative,AR
Bruce,Bruce,Westerman,Westerman,W000821,Representative,AR
Bruce,Bruce,Westerman,Westerman,W000821,Representative,AR
Bruce,Bruce,Westerman,Westerman,W000821,Representative,AR
Bruce,Bruce,Westerman,Westerman,W000821,Representative,AR
Sheldon,Sheldon,Whitehouse,Whitehouse,W000802,Senator,RI
Sheldon,Sheldon,Whitehouse,Whitehouse,W000802,Senator,RI
Sheldon,Sheldon,Whitehouse,Whitehouse,W000802,Senator,RI
Sheldon,Sheldon,Whitehouse,Whitehouse,W000802,Senator,RI
Sheldon,Sheldon,Whitehouse,Whitehouse,W000802,Senator,RI
George,George,Whitesides,Whitesides,W000830,Representative,CA
George,George,Whitesides,Whitesides,W000830,Representative,CA
George,George,Whitesides,Whitesides,W000830,Representative,CA
George,George,Whitesides,Whitesides,W000830,Representative,CA
George,George,Whitesides,Whitesides,W000830,Representative,CA
Roger F.,Roger,Wicker,Wicker,W000437,Senator,MS
Roger F.,Roger,Wicker,Wicker,W000437,Senator,MS
Roger F.,Roger,Wicker,Wicker,W000437,Senator,MS
Roger F.,Roger,Wicker,Wicker,W000437,Senator,MS
Roger F.,Roger,Wicker,Wicker,W000437,Senator,MS
Tony,Tony,Wied,Wied,W000829,Representative,WI
Tony,Tony,Wied,Wied,W000829,Representative,WI
Tony,Tony,Wied,Wied,W000829,Representative,WI
Tony,Tony,Wied,Wied,W000829,Representative,WI
Tony,Tony,Wied,Wied,W000829,Representative,WI
Nikema,Nikema,Williams,Williams,W000788,Representative,GA
Roger,Roger,Williams,Williams,W000816,Representative,TX
Nikema,Nikema,Williams,Williams,W000788,Representative,GA
Roger,Roger,Williams,Williams,W000816,Representative,TX
Nikema,Nikema,Williams,Williams,W000788,Representative,GA
Roger,Roger,Williams,Williams,W000816,Representative,TX
Nikema,Nikema,Williams,Williams,W000788,Representative,GA
Roger,Roger,Williams,Williams,W000816,Representative,TX
Nikema,Nikema,Williams,Williams,W000788,Representative,GA
Roger,Roger,Williams,Williams,W000816,Representative,TX
Frederica S.,Frederica,Wilson,Wilson,W000808,Representative,FL
Joe,Joe,Wilson,Wilson,W000795,Representative,SC
Frederica S.,Frederica,Wilson,Wilson,W000808,Representative,FL
Joe,Joe,Wilson,Wilson,W000795,Representative,SC
Frederica S.,Frederica,Wilson,Wilson,W000808,Representative,FL
Joe,Joe,Wilson,Wilson,W000795,Representative,SC
Frederica S.,Frederica,Wilson,Wilson,W000808,Representative,FL
Joe,Joe,Wilson,Wilson,W000795,Representative,SC
Frederica S.,Frederica,Wilson,Wilson,W000808,Representative,FL
Joe,Joe,Wilson,Wilson,W000795,Representative,SC
Robert J.,Robert,Wittman,Wittman,W000804,Representative,VA
Robert J.,Robert,Wittman,Wittman,W000804,Representative,VA
Robert J.,Robert,Wittman,Wittman,W000804,Representative,VA
Robert J.,Robert,Wittman,Wittman,W000804,Representative,VA
Robert J.,Robert,Wittman,Wittman,W000804,Representative,VA
Steve,Steve,Womack,Womack,W000809,Representative,AR
Steve,Steve,Womack,Womack,W000809,Representative,AR
Steve,Steve,Womack,Womack,W000809,Representative,AR
Steve,Steve,Womack,Womack,W000809,Representative,AR
Steve,Steve,Womack,Womack,W000809,Representative,AR
Ron,Ronald,Wyden,Wyden,W000779,Senator,OR
Ron,Ronald,Wyden,Wyden,W000779,Senator,OR
Ron,Ronald,Wyden,Wyden,W000779,Senator,OR
Ron,Ronald,Wyden,Wyden,W000779,Senator,OR
Ron,Ronald,Wyden,Wyden,W000779,Senator,OR
Rudy,Rudy,Yakym,Yakym,Y000067,Representative,IN
Rudy,Rudy,Yakym,Yakym,Y000067,Representative,IN
Rudy,Rudy,Yakym,Yakym,Y000067,Representative,IN
Rudy,Rudy,Yakym,Yakym,Y000067,Representative,IN
Rudy,Rudy,Yakym,Yakym,Y000067,Representative,IN
Todd,Todd,Young,Young,Y000064,Senator,IN
Todd,Todd,Young,Young,Y000064,Senator,IN
Todd,Todd,Young,Young,Y000064,Senator,IN
Todd,Todd,Young,Young,Y000064,Senator,IN
Todd,Todd,Young,Young,Y000064,Senator,IN
Ryan K.,Ryan,Zinke,Zinke,Z000018,Representative,MT
Ryan K.,Ryan,Zinke,Zinke,Z000018,Representative,MT
Ryan K.,Ryan,Zinke,Zinke,Z000018,Representative,MT
Ryan K.,Ryan,Zinke,Zinke,Z000018,Representative,MT
Ryan K.,Ryan,Zinke,Zinke,Z000018,Representative,MT
Joe,Joseph,Biden,Biden,B000444,Senator,DE
Joe,Joseph,Biden,Biden,B000444,Senator,DE
Joe,Joseph,Biden,Biden,B000444,Senator,DE
Joe,Joseph,Biden,Biden,B000444,Senator,DE
Joe,Joseph,Biden,Biden,B000444,Senator,DE
Robert F.,,Kennedy,,,,
Robert F.,,Kennedy,,,,
Robert F.,,Kennedy,,,,
Robert F.,,Kennedy,,,,
Robert F.,,Kennedy,,,,
Donald,,Trump,,,,
Donald,,Trump,,,,
Donald,,Trump,,,,
Donald,,Trump,,,,
Donald,,Trump,,,,
JD,,Vance,,,,
JD,,Vance,,,,
JD,,Vance,,,,
JD,,Vance,,,,
JD,,Vance,,,,
Kamala,Kamala,Harris,Harris,H001075,Senator,CA
Kamala,Kamala,Harris,Harris,H001075,Senator,CA
Kamala,Kamala,Harris,Harris,H001075,Senator,CA
Kamala,Kamala,Harris,Harris,H001075,Senator,CA
Kamala,Kamala,Harris,Harris,H001075,Senator,CA
