name_map_first,name_map_last,name_map_middle,name_map_nick,want_state,matched,score,matched_target_key,matched_index_key,bioguide_id_transferred
Pete,Ricketts,,,Nebraska,yes,100,pete ricketts,pete ricketts,R000618
Pete,Ricketts,,,Nebraska,yes,100,pete ricketts,pete ricketts,R000618
Pete,Ricketts,,,Nebraska,yes,100,pete ricketts,pete ricketts,R000618
Josh,Riley,,,New York,yes,100,josh riley,josh riley,R000622
Josh,Riley,,,New York,yes,100,josh riley,josh riley,R000622
Josh,Riley,,,New York,yes,100,josh riley,josh riley,R000622
Josh,Riley,,,New York,yes,100,josh riley,josh riley,R000622
Josh,Riley,,,New York,yes,100,josh riley,josh riley,R000622
James E.,Risch,,,Idaho,yes,100,james e  risch,james risch,R000584
James E.,Risch,,,Idaho,yes,100,james e  risch,james risch,R000584
James E.,Risch,,,Idaho,yes,100,james e  risch,james risch,R000584
James E.,Risch,,,Idaho,yes,100,james e  risch,james risch,R000584
James E.,Risch,,,Idaho,yes,100,james e  risch,james risch,R000584
Luz M.,Rivas,,,California,yes,100,luz m  rivas,luz m  rivas,R000620
Luz M.,Rivas,,,California,yes,100,luz m  rivas,luz m  rivas,R000620
Luz M.,Rivas,,,California,yes,100,luz m  rivas,luz m  rivas,R000620
Luz M.,Rivas,,,California,yes,100,luz m  rivas,luz m  rivas,R000620
Luz M.,Rivas,,,California,yes,100,luz m  rivas,luz m  rivas,R000620
Harold,Rogers,,,Kentucky,yes,100,harold rogers,harold rogers,R000395
Mike D.,Rogers,,,Alabama,yes,100,mike d  rogers,mike rogers,R000575
Harold,Rogers,,,Kentucky,yes,100,harold rogers,harold rogers,R000395
Mike D.,Rogers,,,Alabama,yes,100,mike d  rogers,mike rogers,R000575
Harold,Rogers,,,Kentucky,yes,100,harold rogers,harold rogers,R000395
Mike D.,Rogers,,,Alabama,yes,100,mike d  rogers,mike rogers,R000575
Harold,Rogers,,,Kentucky,yes,100,harold rogers,harold rogers,R000395
Mike D.,Rogers,,,Alabama,yes,100,mike d  rogers,mike rogers,R000575
Harold,Rogers,,,Kentucky,yes,100,harold rogers,harold rogers,R000395
Mike D.,Rogers,,,Alabama,yes,100,mike d  rogers,mike rogers,R000575
John W.,Rose,,,Tennessee,yes,100,john w  rose,john rose,R000612
John W.,Rose,,,Tennessee,yes,100,john w  rose,john rose,R000612
John W.,Rose,,,Tennessee,yes,100,john w  rose,john rose,R000612
John W.,Rose,,,Tennessee,yes,100,john w  rose,john rose,R000612
John W.,Rose,,,Tennessee,yes,100,john w  rose,john rose,R000612
Jacky,Rosen,,,Nevada,yes,91,jacky rosen,jacklyn rosen,R000608
Jacky,Rosen,,,Nevada,yes,91,jacky rosen,jacklyn rosen,R000608
Jacky,Rosen,,,Nevada,yes,91,jacky rosen,jacklyn rosen,R000608
Jacky,Rosen,,,Nevada,yes,91,jacky rosen,jacklyn rosen,R000608
Jacky,Rosen,,,Nevada,yes,91,jacky rosen,jacklyn rosen,R000608
Deborah K.,Ross,,,North Carolina,yes,100,deborah k  ross,deborah k  ross,R000305
Deborah K.,Ross,,,North Carolina,yes,100,deborah k  ross,deborah k  ross,R000305
Deborah K.,Ross,,,North Carolina,yes,100,deborah k  ross,deborah k  ross,R000305
Deborah K.,Ross,,,North Carolina,yes,100,deborah k  ross,deborah k  ross,R000305
Deborah K.,Ross,,,North Carolina,yes,100,deborah k  ross,deborah k  ross,R000305
Mike,Rounds,,,South Dakota,yes,100,michael rounds,michael rounds,R000605
Mike,Rounds,,,South Dakota,yes,100,michael rounds,michael rounds,R000605
Mike,Rounds,,,South Dakota,yes,100,michael rounds,michael rounds,R000605
Mike,Rounds,,,South Dakota,yes,100,michael rounds,michael rounds,R000605
Mike,Rounds,,,South Dakota,yes,100,michael rounds,michael rounds,R000605
David,Rouzer,,,North Carolina,yes,100,david rouzer,david rouzer,R000603
David,Rouzer,,,North Carolina,yes,100,david rouzer,david rouzer,R000603
David,Rouzer,,,North Carolina,yes,100,david rouzer,david rouzer,R000603
David,Rouzer,,,North Carolina,yes,100,david rouzer,david rouzer,R000603
David,Rouzer,,,North Carolina,yes,100,david rouzer,david rouzer,R000603
Chip,Roy,,,Texas,yes,100,chip roy,chip roy,R000614
Chip,Roy,,,Texas,yes,100,chip roy,chip roy,R000614
Chip,Roy,,,Texas,yes,100,chip roy,chip roy,R000614
Chip,Roy,,,Texas,yes,100,chip roy,chip roy,R000614
Chip,Roy,,,Texas,yes,100,chip roy,chip roy,R000614
Marco,Rubio,,,Florida,yes,100,marco rubio,marco rubio,R000595
Marco,Rubio,,,Florida,yes,100,marco rubio,marco rubio,R000595
Marco,Rubio,,,Florida,yes,100,marco rubio,marco rubio,R000595
Marco,Rubio,,,Florida,yes,100,marco rubio,marco rubio,R000595
Marco,Rubio,,,Florida,yes,100,marco rubio,marco rubio,R000595
Raul,Ruiz,,,California,yes,100,raul ruiz,raul ruiz,R000599
Raul,Ruiz,,,California,yes,100,raul ruiz,raul ruiz,R000599
Raul,Ruiz,,,California,yes,100,raul ruiz,raul ruiz,R000599
Raul,Ruiz,,,California,yes,100,raul ruiz,raul ruiz,R000599
Raul,Ruiz,,,California,yes,100,raul ruiz,raul ruiz,R000599
Michael A.,Rulli,,,Ohio,yes,100,michael a  rulli,michael rulli,R000619
Michael A.,Rulli,,,Ohio,yes,100,michael a  rulli,michael rulli,R000619
Michael A.,Rulli,,,Ohio,yes,100,michael a  rulli,michael rulli,R000619
Michael A.,Rulli,,,Ohio,yes,100,michael a  rulli,michael rulli,R000619
Michael A.,Rulli,,,Ohio,yes,100,michael a  rulli,michael rulli,R000619
John H.,Rutherford,,,Florida,yes,100,john h  rutherford,john rutherford,R000609
John H.,Rutherford,,,Florida,yes,100,john h  rutherford,john rutherford,R000609
John H.,Rutherford,,,Florida,yes,100,john h  rutherford,john rutherford,R000609
John H.,Rutherford,,,Florida,yes,100,john h  rutherford,john rutherford,R000609
John H.,Rutherford,,,Florida,yes,100,john h  rutherford,john rutherford,R000609
Patrick,Ryan,,,New York,yes,100,pat ryan,pat ryan,R000579
Patrick,Ryan,,,New York,yes,100,pat ryan,pat ryan,R000579
Patrick,Ryan,,,New York,yes,100,pat ryan,pat ryan,R000579
Patrick,Ryan,,,New York,yes,100,pat ryan,pat ryan,R000579
Patrick,Ryan,,,New York,yes,100,pat ryan,pat ryan,R000579
Maria Elvira,Salazar,,,Florida,yes,100,maria elvira salazar,maria elvira salazar,S000168
Maria Elvira,Salazar,,,Florida,yes,100,maria elvira salazar,maria elvira salazar,S000168
Maria Elvira,Salazar,,,Florida,yes,100,maria elvira salazar,maria elvira salazar,S000168
Maria Elvira,Salazar,,,Florida,yes,100,maria elvira salazar,maria elvira salazar,S000168
Maria Elvira,Salazar,,,Florida,yes,100,maria elvira salazar,maria elvira salazar,S000168
Andrea,Salinas,,,Oregon,yes,100,andrea salinas,andrea salinas,S001226
Andrea,Salinas,,,Oregon,yes,100,andrea salinas,andrea salinas,S001226
Andrea,Salinas,,,Oregon,yes,100,andrea salinas,andrea salinas,S001226
Andrea,Salinas,,,Oregon,yes,100,andrea salinas,andrea salinas,S001226
Andrea,Salinas,,,Oregon,yes,100,andrea salinas,andrea salinas,S001226
Linda T.,Sánchez,,,California,yes,100,linda t  sanchez,linda t  sanchez,S001156
Linda T.,Sánchez,,,California,yes,100,linda t  sanchez,linda t  sanchez,S001156
Linda T.,Sánchez,,,California,yes,100,linda t  sanchez,linda t  sanchez,S001156
Linda T.,Sánchez,,,California,yes,100,linda t  sanchez,linda t  sanchez,S001156
Linda T.,Sánchez,,,California,yes,100,linda t  sanchez,linda t  sanchez,S001156
Bernard,Sanders,,,Vermont,yes,100,bernard sanders,bernard sanders,S000033
Bernard,Sanders,,,Vermont,yes,100,bernard sanders,bernard sanders,S000033
Bernard,Sanders,,,Vermont,yes,100,bernard sanders,bernard sanders,S000033
Bernard,Sanders,,,Vermont,yes,100,bernard sanders,bernard sanders,S000033
Bernard,Sanders,,,Vermont,yes,100,bernard sanders,bernard sanders,S000033
Steve,Scalise,,,Louisiana,yes,100,stephen scalise,stephen scalise,S001176
Steve,Scalise,,,Louisiana,yes,100,stephen scalise,stephen scalise,S001176
Steve,Scalise,,,Louisiana,yes,100,stephen scalise,stephen scalise,S001176
Steve,Scalise,,,Louisiana,yes,100,stephen scalise,stephen scalise,S001176
Steve,Scalise,,,Louisiana,yes,100,stephen scalise,stephen scalise,S001176
Mary Gay,Scanlon,,,Pennsylvania,yes,100,mary gay scanlon,mary gay scanlon,S001205
Mary Gay,Scanlon,,,Pennsylvania,yes,100,mary gay scanlon,mary gay scanlon,S001205
Mary Gay,Scanlon,,,Pennsylvania,yes,100,mary gay scanlon,mary gay scanlon,S001205
Mary Gay,Scanlon,,,Pennsylvania,yes,100,mary gay scanlon,mary gay scanlon,S001205
Mary Gay,Scanlon,,,Pennsylvania,yes,100,mary gay scanlon,mary gay scanlon,S001205
Janice D.,Schakowsky,,,Illinois,yes,100,janice d  schakowsky,janice d  schakowsky,S001145
Janice D.,Schakowsky,,,Illinois,yes,100,janice d  schakowsky,janice d  schakowsky,S001145
Janice D.,Schakowsky,,,Illinois,yes,100,janice d  schakowsky,janice d  schakowsky,S001145
Janice D.,Schakowsky,,,Illinois,yes,100,janice d  schakowsky,janice d  schakowsky,S001145
Janice D.,Schakowsky,,,Illinois,yes,100,janice d  schakowsky,janice d  schakowsky,S001145
Brian,Schatz,,,Hawaii,yes,100,brian schatz,brian schatz,S001194
Brian,Schatz,,,Hawaii,yes,100,brian schatz,brian schatz,S001194
Brian,Schatz,,,Hawaii,yes,100,brian schatz,brian schatz,S001194
Brian,Schatz,,,Hawaii,yes,100,brian schatz,brian schatz,S001194
Brian,Schatz,,,Hawaii,yes,100,brian schatz,brian schatz,S001194
Adam B.,Schiff,,,California,yes,100,adam b  schiff,adam schiff,S001150
Adam B.,Schiff,,,California,yes,100,adam b  schiff,adam schiff,S001150
Adam B.,Schiff,,,California,yes,100,adam b  schiff,adam schiff,S001150
Adam B.,Schiff,,,California,yes,100,adam b  schiff,adam schiff,S001150
Adam B.,Schiff,,,California,yes,100,adam b  schiff,adam schiff,S001150
Derek,Schmidt,,,Kansas,yes,100,derek schmidt,derek schmidt,S001228
Derek,Schmidt,,,Kansas,yes,100,derek schmidt,derek schmidt,S001228
Derek,Schmidt,,,Kansas,yes,100,derek schmidt,derek schmidt,S001228
Derek,Schmidt,,,Kansas,yes,100,derek schmidt,derek schmidt,S001228
Derek,Schmidt,,,Kansas,yes,100,derek schmidt,derek schmidt,S001228
Eric,Schmitt,,,Missouri,yes,100,eric schmitt,eric schmitt,S001227
Eric,Schmitt,,,Missouri,yes,100,eric schmitt,eric schmitt,S001227
Eric,Schmitt,,,Missouri,yes,100,eric schmitt,eric schmitt,S001227
Eric,Schmitt,,,Missouri,yes,100,eric schmitt,eric schmitt,S001227
Eric,Schmitt,,,Missouri,yes,100,eric schmitt,eric schmitt,S001227
Bradley Scott,Schneider,,,Illinois,no,0,,,
Bradley Scott,Schneider,,,Illinois,no,0,,,
Bradley Scott,Schneider,,,Illinois,no,0,,,
Bradley Scott,Schneider,,,Illinois,no,0,,,
Bradley Scott,Schneider,,,Illinois,no,0,,,
Hillary J.,Scholten,,,Michigan,yes,100,hillary j  scholten,hillary scholten,S001221
Hillary J.,Scholten,,,Michigan,yes,100,hillary j  scholten,hillary scholten,S001221
Hillary J.,Scholten,,,Michigan,yes,100,hillary j  scholten,hillary scholten,S001221
Hillary J.,Scholten,,,Michigan,yes,100,hillary j  scholten,hillary scholten,S001221
Hillary J.,Scholten,,,Michigan,yes,100,hillary j  scholten,hillary scholten,S001221
Kim,Schrier,,,Washington,yes,100,kim schrier,kim schrier,S001216
Kim,Schrier,,,Washington,yes,100,kim schrier,kim schrier,S001216
Kim,Schrier,,,Washington,yes,100,kim schrier,kim schrier,S001216
Kim,Schrier,,,Washington,yes,100,kim schrier,kim schrier,S001216
Kim,Schrier,,,Washington,yes,100,kim schrier,kim schrier,S001216
Charles E.,Schumer,,,New York,yes,100,charles e  schumer,charles schumer,S000148
Charles E.,Schumer,,,New York,yes,100,charles e  schumer,charles schumer,S000148
Charles E.,Schumer,,,New York,yes,100,charles e  schumer,charles schumer,S000148
Charles E.,Schumer,,,New York,yes,100,charles e  schumer,charles schumer,S000148
Charles E.,Schumer,,,New York,yes,100,charles e  schumer,charles schumer,S000148
David,Schweikert,,,Arizona,yes,100,david schweikert,david schweikert,S001183
David,Schweikert,,,Arizona,yes,100,david schweikert,david schweikert,S001183
David,Schweikert,,,Arizona,yes,100,david schweikert,david schweikert,S001183
David,Schweikert,,,Arizona,yes,100,david schweikert,david schweikert,S001183
David,Schweikert,,,Arizona,yes,100,david schweikert,david schweikert,S001183
Austin,Scott,,,Georgia,yes,100,austin scott,austin scott,S001189
David,Scott,,,Georgia,yes,100,david scott,david scott,S001157
Rick,Scott,,,Florida,yes,100,dick scott,dick scott,S001217
"Robert C. ""Bobby""",Scott,,,Virginia,yes,100,robert c bobby  scott,bobby scott,S000185
Tim,Scott,,,South Carolina,yes,100,tim scott,tim scott,S001184
Austin,Scott,,,Georgia,yes,100,austin scott,austin scott,S001189
David,Scott,,,Georgia,yes,100,david scott,david scott,S001157
Rick,Scott,,,Florida,yes,100,dick scott,dick scott,S001217
"Robert C. ""Bobby""",Scott,,,Virginia,yes,100,robert c bobby  scott,bobby scott,S000185
Tim,Scott,,,South Carolina,yes,100,tim scott,tim scott,S001184
Austin,Scott,,,Georgia,yes,100,austin scott,austin scott,S001189
David,Scott,,,Georgia,yes,100,david scott,david scott,S001157
Rick,Scott,,,Florida,yes,100,dick scott,dick scott,S001217
"Robert C. ""Bobby""",Scott,,,Virginia,yes,100,robert c bobby  scott,bobby scott,S000185
Tim,Scott,,,South Carolina,yes,100,tim scott,tim scott,S001184
Austin,Scott,,,Georgia,yes,100,austin scott,austin scott,S001189
David,Scott,,,Georgia,yes,100,david scott,david scott,S001157
Rick,Scott,,,Florida,yes,100,dick scott,dick scott,S001217
"Robert C. ""Bobby""",Scott,,,Virginia,yes,100,robert c bobby  scott,bobby scott,S000185
Tim,Scott,,,South Carolina,yes,100,tim scott,tim scott,S001184
Austin,Scott,,,Georgia,yes,100,austin scott,austin scott,S001189
David,Scott,,,Georgia,yes,100,david scott,david scott,S001157
Rick,Scott,,,Florida,yes,100,dick scott,dick scott,S001217
"Robert C. ""Bobby""",Scott,,,Virginia,yes,100,robert c bobby  scott,bobby scott,S000185
Tim,Scott,,,South Carolina,yes,100,tim scott,tim scott,S001184
Keith,Self,,,Texas,yes,100,keith self,keith self,S001224
Keith,Self,,,Texas,yes,100,keith self,keith self,S001224
Keith,Self,,,Texas,yes,100,keith self,keith self,S001224
Keith,Self,,,Texas,yes,100,keith self,keith self,S001224
Keith,Self,,,Texas,yes,100,keith self,keith self,S001224
Pete,Sessions,,,Texas,yes,100,pete sessions,pete sessions,S000250
Pete,Sessions,,,Texas,yes,100,pete sessions,pete sessions,S000250
Pete,Sessions,,,Texas,yes,100,pete sessions,pete sessions,S000250
Pete,Sessions,,,Texas,yes,100,pete sessions,pete sessions,S000250
Pete,Sessions,,,Texas,yes,100,pete sessions,pete sessions,S000250
Terri A.,Sewell,,,Alabama,yes,100,terri a  sewell,terri sewell,S001185
Terri A.,Sewell,,,Alabama,yes,100,terri a  sewell,terri sewell,S001185
Terri A.,Sewell,,,Alabama,yes,100,terri a  sewell,terri sewell,S001185
Terri A.,Sewell,,,Alabama,yes,100,terri a  sewell,terri sewell,S001185
Terri A.,Sewell,,,Alabama,yes,100,terri a  sewell,terri sewell,S001185
Jeanne,Shaheen,,,New Hampshire,yes,100,jeanne shaheen,jeanne shaheen,S001181
Jeanne,Shaheen,,,New Hampshire,yes,100,jeanne shaheen,jeanne shaheen,S001181
Jeanne,Shaheen,,,New Hampshire,yes,100,jeanne shaheen,jeanne shaheen,S001181
Jeanne,Shaheen,,,New Hampshire,yes,100,jeanne shaheen,jeanne shaheen,S001181
Jeanne,Shaheen,,,New Hampshire,yes,100,jeanne shaheen,jeanne shaheen,S001181
Tim,Sheehy,,,Montana,no,0,,,
Tim,Sheehy,,,Montana,no,0,,,
Tim,Sheehy,,,Montana,no,0,,,
Tim,Sheehy,,,Montana,no,0,,,
Tim,Sheehy,,,Montana,no,0,,,
Brad,Sherman,,,California,yes,100,brad sherman,brad sherman,S000344
Brad,Sherman,,,California,yes,100,brad sherman,brad sherman,S000344
Brad,Sherman,,,California,yes,100,brad sherman,brad sherman,S000344
Brad,Sherman,,,California,yes,100,brad sherman,brad sherman,S000344
Brad,Sherman,,,California,yes,100,brad sherman,brad sherman,S000344
Mikie,Sherrill,,,New Jersey,yes,100,mikie sherrill,mikie sherrill,S001207
Mikie,Sherrill,,,New Jersey,yes,100,mikie sherrill,mikie sherrill,S001207
Mikie,Sherrill,,,New Jersey,yes,100,mikie sherrill,mikie sherrill,S001207
Mikie,Sherrill,,,New Jersey,yes,100,mikie sherrill,mikie sherrill,S001207
Mikie,Sherrill,,,New Jersey,yes,100,mikie sherrill,mikie sherrill,S001207
Jefferson,Shreve,,,Indiana,yes,100,jefferson shreve,jefferson shreve,S001229
Jefferson,Shreve,,,Indiana,yes,100,jefferson shreve,jefferson shreve,S001229
Jefferson,Shreve,,,Indiana,yes,100,jefferson shreve,jefferson shreve,S001229
Jefferson,Shreve,,,Indiana,yes,100,jefferson shreve,jefferson shreve,S001229
Jefferson,Shreve,,,Indiana,yes,100,jefferson shreve,jefferson shreve,S001229
Lateefah,Simon,,,California,yes,100,lateefah simon,lateefah simon,S001231
Lateefah,Simon,,,California,yes,100,lateefah simon,lateefah simon,S001231
Lateefah,Simon,,,California,yes,100,lateefah simon,lateefah simon,S001231
Lateefah,Simon,,,California,yes,100,lateefah simon,lateefah simon,S001231
Lateefah,Simon,,,California,yes,100,lateefah simon,lateefah simon,S001231
Michael K.,Simpson,,,Idaho,yes,100,michael k  simpson,michael k  simpson,S001148
Michael K.,Simpson,,,Idaho,yes,100,michael k  simpson,michael k  simpson,S001148
Michael K.,Simpson,,,Idaho,yes,100,michael k  simpson,michael k  simpson,S001148
Michael K.,Simpson,,,Idaho,yes,100,michael k  simpson,michael k  simpson,S001148
Michael K.,Simpson,,,Idaho,yes,100,michael k  simpson,michael k  simpson,S001148
Elissa,Slotkin,,,Michigan,yes,100,elissa slotkin,elissa slotkin,S001208
Elissa,Slotkin,,,Michigan,yes,100,elissa slotkin,elissa slotkin,S001208
Elissa,Slotkin,,,Michigan,yes,100,elissa slotkin,elissa slotkin,S001208
Elissa,Slotkin,,,Michigan,yes,100,elissa slotkin,elissa slotkin,S001208
Elissa,Slotkin,,,Michigan,yes,100,elissa slotkin,elissa slotkin,S001208
Adam,Smith,,,Washington,yes,100,adam smith,adam smith,S000510
Adrian,Smith,,,Nebraska,yes,100,adrian smith,adrian smith,S001172
Christopher H.,Smith,,,New Jersey,yes,100,christopher h  smith,christopher smith,S000522
Jason,Smith,,,Missouri,yes,100,jason smith,jason smith,S001195
Tina,Smith,,,Minnesota,yes,100,tina smith,tina smith,S001203
Adam,Smith,,,Washington,yes,100,adam smith,adam smith,S000510
Adrian,Smith,,,Nebraska,yes,100,adrian smith,adrian smith,S001172
Christopher H.,Smith,,,New Jersey,yes,100,christopher h  smith,christopher smith,S000522
Jason,Smith,,,Missouri,yes,100,jason smith,jason smith,S001195
Tina,Smith,,,Minnesota,yes,100,tina smith,tina smith,S001203
Adam,Smith,,,Washington,yes,100,adam smith,adam smith,S000510
Adrian,Smith,,,Nebraska,yes,100,adrian smith,adrian smith,S001172
Christopher H.,Smith,,,New Jersey,yes,100,christopher h  smith,christopher smith,S000522
Jason,Smith,,,Missouri,yes,100,jason smith,jason smith,S001195
Tina,Smith,,,Minnesota,yes,100,tina smith,tina smith,S001203
Adam,Smith,,,Washington,yes,100,adam smith,adam smith,S000510
Adrian,Smith,,,Nebraska,yes,100,adrian smith,adrian smith,S001172
Christopher H.,Smith,,,New Jersey,yes,100,christopher h  smith,christopher smith,S000522
Jason,Smith,,,Missouri,yes,100,jason smith,jason smith,S001195
Tina,Smith,,,Minnesota,yes,100,tina smith,tina smith,S001203
Adam,Smith,,,Washington,yes,100,adam smith,adam smith,S000510
Adrian,Smith,,,Nebraska,yes,100,adrian smith,adrian smith,S001172
Christopher H.,Smith,,,New Jersey,yes,100,christopher h  smith,christopher smith,S000522
Jason,Smith,,,Missouri,yes,100,jason smith,jason smith,S001195
Tina,Smith,,,Minnesota,yes,100,tina smith,tina smith,S001203
Lloyd,Smucker,,,Pennsylvania,yes,100,lloyd smucker,lloyd smucker,S001199
Lloyd,Smucker,,,Pennsylvania,yes,100,lloyd smucker,lloyd smucker,S001199
Lloyd,Smucker,,,Pennsylvania,yes,100,lloyd smucker,lloyd smucker,S001199
Lloyd,Smucker,,,Pennsylvania,yes,100,lloyd smucker,lloyd smucker,S001199
Lloyd,Smucker,,,Pennsylvania,yes,100,lloyd smucker,lloyd smucker,S001199
Eric,Sorensen,,,Illinois,yes,100,eric sorensen,eric sorensen,S001225
Eric,Sorensen,,,Illinois,yes,100,eric sorensen,eric sorensen,S001225
Eric,Sorensen,,,Illinois,yes,100,eric sorensen,eric sorensen,S001225
Eric,Sorensen,,,Illinois,yes,100,eric sorensen,eric sorensen,S001225
Eric,Sorensen,,,Illinois,yes,100,eric sorensen,eric sorensen,S001225
Darren,Soto,,,Florida,yes,100,darren soto,darren soto,S001200
Darren,Soto,,,Florida,yes,100,darren soto,darren soto,S001200
Darren,Soto,,,Florida,yes,100,darren soto,darren soto,S001200
Darren,Soto,,,Florida,yes,100,darren soto,darren soto,S001200
Darren,Soto,,,Florida,yes,100,darren soto,darren soto,S001200
Victoria,Spartz,,,Indiana,yes,100,victoria spartz,victoria spartz,S000929
Victoria,Spartz,,,Indiana,yes,100,victoria spartz,victoria spartz,S000929
Victoria,Spartz,,,Indiana,yes,100,victoria spartz,victoria spartz,S000929
Victoria,Spartz,,,Indiana,yes,100,victoria spartz,victoria spartz,S000929
Victoria,Spartz,,,Indiana,yes,100,victoria spartz,victoria spartz,S000929
Melanie A.,Stansbury,,,New Mexico,yes,100,melanie a  stansbury,melanie stansbury,S001218
Melanie A.,Stansbury,,,New Mexico,yes,100,melanie a  stansbury,melanie stansbury,S001218
Melanie A.,Stansbury,,,New Mexico,yes,100,melanie a  stansbury,melanie stansbury,S001218
Melanie A.,Stansbury,,,New Mexico,yes,100,melanie a  stansbury,melanie stansbury,S001218
Melanie A.,Stansbury,,,New Mexico,yes,100,melanie a  stansbury,melanie stansbury,S001218
Greg,Stanton,,,Arizona,yes,100,greg stanton,greg stanton,S001211
Greg,Stanton,,,Arizona,yes,100,greg stanton,greg stanton,S001211
Greg,Stanton,,,Arizona,yes,100,greg stanton,greg stanton,S001211
Greg,Stanton,,,Arizona,yes,100,greg stanton,greg stanton,S001211
Greg,Stanton,,,Arizona,yes,100,greg stanton,greg stanton,S001211
Pete,Stauber,,,Minnesota,yes,96,pete stauber,peter stauber,S001212
Pete,Stauber,,,Minnesota,yes,96,pete stauber,peter stauber,S001212
Pete,Stauber,,,Minnesota,yes,96,pete stauber,peter stauber,S001212
Pete,Stauber,,,Minnesota,yes,96,pete stauber,peter stauber,S001212
Pete,Stauber,,,Minnesota,yes,96,pete stauber,peter stauber,S001212
Elise M.,Stefanik,,,New York,yes,100,elise m  stefanik,elise m  stefanik,S001196
Elise M.,Stefanik,,,New York,yes,100,elise m  stefanik,elise m  stefanik,S001196
Elise M.,Stefanik,,,New York,yes,100,elise m  stefanik,elise m  stefanik,S001196
Elise M.,Stefanik,,,New York,yes,100,elise m  stefanik,elise m  stefanik,S001196
Elise M.,Stefanik,,,New York,yes,100,elise m  stefanik,elise m  stefanik,S001196
Bryan,Steil,,,Wisconsin,yes,100,bryan steil,bryan steil,S001213
Bryan,Steil,,,Wisconsin,yes,100,bryan steil,bryan steil,S001213
Bryan,Steil,,,Wisconsin,yes,100,bryan steil,bryan steil,S001213
Bryan,Steil,,,Wisconsin,yes,100,bryan steil,bryan steil,S001213
Bryan,Steil,,,Wisconsin,yes,100,bryan steil,bryan steil,S001213
W. Gregory,Steube,,,Florida,yes,100,w gregory steube,w  steube,S001214
W. Gregory,Steube,,,Florida,yes,100,w gregory steube,w  steube,S001214
W. Gregory,Steube,,,Florida,yes,100,w gregory steube,w  steube,S001214
W. Gregory,Steube,,,Florida,yes,100,w gregory steube,w  steube,S001214
W. Gregory,Steube,,,Florida,yes,100,w gregory steube,w  steube,S001214
Haley M.,Stevens,,,Michigan,yes,100,haley m  stevens,haley stevens,S001215
Haley M.,Stevens,,,Michigan,yes,100,haley m  stevens,haley stevens,S001215
Haley M.,Stevens,,,Michigan,yes,100,haley m  stevens,haley stevens,S001215
Haley M.,Stevens,,,Michigan,yes,100,haley m  stevens,haley stevens,S001215
Haley M.,Stevens,,,Michigan,yes,100,haley m  stevens,haley stevens,S001215
Marilyn,Strickland,,,Washington,yes,100,marilyn strickland,marilyn strickland,S001159
Marilyn,Strickland,,,Washington,yes,100,marilyn strickland,marilyn strickland,S001159
Marilyn,Strickland,,,Washington,yes,100,marilyn strickland,marilyn strickland,S001159
Marilyn,Strickland,,,Washington,yes,100,marilyn strickland,marilyn strickland,S001159
Marilyn,Strickland,,,Washington,yes,100,marilyn strickland,marilyn strickland,S001159
Dale W.,Strong,,,Alabama,yes,100,dale w  strong,dale strong,S001220
Dale W.,Strong,,,Alabama,yes,100,dale w  strong,dale strong,S001220
Dale W.,Strong,,,Alabama,yes,100,dale w  strong,dale strong,S001220
Dale W.,Strong,,,Alabama,yes,100,dale w  strong,dale strong,S001220
Dale W.,Strong,,,Alabama,yes,100,dale w  strong,dale strong,S001220
Marlin A.,Stutzman,,,Indiana,yes,100,marlin a  stutzman,marlin a  stutzman,S001188
Marlin A.,Stutzman,,,Indiana,yes,100,marlin a  stutzman,marlin a  stutzman,S001188
Marlin A.,Stutzman,,,Indiana,yes,100,marlin a  stutzman,marlin a  stutzman,S001188
Marlin A.,Stutzman,,,Indiana,yes,100,marlin a  stutzman,marlin a  stutzman,S001188
Marlin A.,Stutzman,,,Indiana,yes,100,marlin a  stutzman,marlin a  stutzman,S001188
Suhas,Subramanyam,,,Virginia,yes,100,suhas subramanyam,suhas subramanyam,S001230
Suhas,Subramanyam,,,Virginia,yes,100,suhas subramanyam,suhas subramanyam,S001230
Suhas,Subramanyam,,,Virginia,yes,100,suhas subramanyam,suhas subramanyam,S001230
Suhas,Subramanyam,,,Virginia,yes,100,suhas subramanyam,suhas subramanyam,S001230
Suhas,Subramanyam,,,Virginia,yes,100,suhas subramanyam,suhas subramanyam,S001230
Dan,Sullivan,,,Alaska,yes,100,dan sullivan,dan sullivan,S001198
Dan,Sullivan,,,Alaska,yes,100,dan sullivan,dan sullivan,S001198
Dan,Sullivan,,,Alaska,yes,100,dan sullivan,dan sullivan,S001198
Dan,Sullivan,,,Alaska,yes,100,dan sullivan,dan sullivan,S001198
Dan,Sullivan,,,Alaska,yes,100,dan sullivan,dan sullivan,S001198
Thomas R.,Suozzi,,,New York,yes,100,thomas r  suozzi,thomas suozzi,S001201
Thomas R.,Suozzi,,,New York,yes,100,thomas r  suozzi,thomas suozzi,S001201
Thomas R.,Suozzi,,,New York,yes,100,thomas r  suozzi,thomas suozzi,S001201
Thomas R.,Suozzi,,,New York,yes,100,thomas r  suozzi,thomas suozzi,S001201
Thomas R.,Suozzi,,,New York,yes,100,thomas r  suozzi,thomas suozzi,S001201
Eric,Swalwell,,,California,yes,100,eric swalwell,eric swalwell,S001193
Eric,Swalwell,,,California,yes,100,eric swalwell,eric swalwell,S001193
Eric,Swalwell,,,California,yes,100,eric swalwell,eric swalwell,S001193
